dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
KG20C,balanced4_syn_max_topk_eff_rf,0.3,2234,0.1772200212931484,0.21462820758403783,0.21108329644657187
KG20C,balanced4_syn_max_topk_eff_rf,0.32,2383,0.17782462655079706,0.21375600273059553,0.20206074308574107
KG20C,balanced4_syn_max_topk_eff_rf,0.34,2532,0.17751413078607797,0.21183650828480777,0.19335011442042127
KG20C,balanced4_syn_max_topk_eff_rf,0.36,2681,0.17690613840769745,0.209445209435106,0.18393409816237738
KG20C,balanced4_syn_max_topk_eff_rf,0.38,2830,0.17472345388744487,0.20609053718445594,0.17952417147853228
KG20C,balanced4_syn_max_topk_eff_rf,0.4,2979,0.17344212817888208,0.20389120071504263,0.17555753527629947
KG20C,balanced4_syn_max_topk_eff_rf,0.42,3128,0.17281494066180678,0.20206434261383857,0.1692527384496918
KG20C,balanced4_syn_max_topk_eff_rf,0.44,3277,0.17287978603531917,0.20062136729688482,0.160467466427209
KG20C,balanced4_syn_max_topk_eff_rf,0.46,3426,0.17237043253623674,0.19853737714289285,0.15180645672020998
KG20C,balanced4_syn_max_topk_eff_rf,0.48,3575,0.1712681689163577,0.1962781159140351,0.14602799315202297
KG20C,balanced4_syn_max_topk_eff_rf,0.5,3724,0.17157131238711462,0.1952564636186606,0.13804843538239897
KG20C,balanced4_syn_max_topk_eff_rf,0.52,3873,0.17151425562681438,0.19448457125625304,0.1339265680598476
KG20C,balanced4_syn_max_topk_eff_rf,0.54,4022,0.17301903728411608,0.19476586048625072,0.125690349128599
KG20C,balanced4_syn_max_topk_eff_rf,0.56,4171,0.17408547186279197,0.19500083342578386,0.1201442104225483
KG20C,balanced4_syn_max_topk_eff_rf,0.58,4320,0.1767223862697435,0.1964396582740178,0.11157201088366064
KG20C,balanced4_syn_max_topk_eff_rf,0.6,4469,0.17580288459723953,0.19490696903858118,0.10866763924328482
KG20C,balanced4_syn_max_topk_eff_rf,0.62,4618,0.17670454325942767,0.19462653736745342,0.10142350489378016
KG20C,balanced4_syn_max_topk_eff_rf,0.64,4767,0.17973667897292367,0.19667555007725582,0.0942427066146243
KG20C,balanced4_syn_max_topk_eff_rf,0.66,4916,0.17850973483733584,0.19496271410941868,0.09216852675892073
