metric,dataset,feature,op,threshold,coverage,n,mean_delta,base_rr,rel_gain,improved,worse,unchanged,improved_sum,worse_sum,improved_mean,worse_mean
official_aligned,YAGO3-10,top_margin_stage2,<=,0.07068355842590557,0.5000501253132832,4988,0.01575174251823797,0.30062162590593766,0.05239723679482253,4102,824,62,158.87460983871426,-80.30491815774327,0.03873101166229017,-0.09745742494871756
official_aligned,YAGO3-10,gt_dep_score,>=,0.14732590000000043,0.30025062656641605,2995,0.04318659286407376,0.8293878590802392,0.052070442545380534,2901,94,0,154.83370004346685,-25.48985441556591,0.05337252672990929,-0.27116866399538203
official_aligned,codex-l,gt_stage1_official,<=,0.0,0.42604982905004174,26044,0.012905926510487092,2.5629307134697308e-05,503.5612723613145,23569,2422,53,340.5454963798177,-4.4235463406918765,0.014448873366702773,-0.0018264022876514766
official_aligned,codex-l,gt_stage2_official,<=,0.0,0.42604982905004174,26044,0.012905926510487092,2.5629307134697308e-05,503.5612723613145,23569,2422,53,340.5454963798177,-4.4235463406918765,0.014448873366702773,-0.0018264022876514766
official_aligned,codex-l,gt_rules,<=,0.0,0.42604982905004174,26044,0.012905926510487092,2.5629307134697308e-05,503.5612723613145,23569,2422,53,340.5454963798177,-4.4235463406918765,0.014448873366702773,-0.0018264022876514766
official_aligned,codex-l,gt_stage1_official,<=,0.0022812115013434815,0.5000081794238413,30565,0.012360572604130505,0.00803343812848503,1.5386404185154903,28034,2473,58,382.5258401671294,-4.724938521880523,0.013645068137516208,-0.00191060999671675
official_aligned,codex-l,gt_stage2_official,<=,0.0010662587860880905,0.5000081794238413,30565,0.008086807136352533,0.01090408236377547,0.7416311493773903,27471,3041,53,392.6411978057147,-145.4679376830995,0.014292934287274387,-0.04783555990894427
official_aligned,codex-l,num_candidates,>=,108.0,0.2061869161936233,12604,0.018215613620067198,0.05886622748503529,0.3094408185864788,12188,416,0,280.5487499543971,-50.95915588707019,0.023018440265375542,-0.12249797088238026
official_aligned,codex-l,num_candidates,>=,104.0,0.2540365456657233,15529,0.016821242447611042,0.06893886050772205,0.2440023279138309,14937,592,0,323.9933576203838,-62.77628365143192,0.021690657938031987,-0.10604101968147284
official_aligned,codex-l,gt_rules,<=,7.0,0.5067807423645079,30979,0.01202601921501515,0.05128320125631744,0.23450211610051735,27024,3473,482,385.88895632751223,-13.334907065557877,0.014279490687074905,-0.003839593166011482
official_aligned,codex-l,gt_stage1_official,<=,0.02197304878601335,0.5999934564609269,36677,0.011783785729606882,0.05354232858658464,0.22008354960787754,33150,3443,84,452.79684136532546,-20.602932160533836,0.013659029905439683,-0.005984005855513748
official_aligned,codex-l,num_candidates,>=,102.0,0.3002175726741808,18352,0.015915883776655586,0.08575604759584053,0.18559488482568035,17538,789,25,371.313928189755,-79.22562912057171,0.02117196534324068,-0.10041271117943183
official_aligned,codex-l,num_edges,>=,163.0,0.200395884113923,12250,0.011992404174398254,0.08553917523096198,0.14019779992053807,11189,1061,0,389.4277971235093,-242.52084598713068,0.0348045220416042,-0.22857761167495824
official_aligned,codex-l,avg_rules,>=,28.970588235294116,0.20010142485563318,12232,0.015159112479093986,0.11047154870217846,0.13722186985865126,11803,429,0,237.13537711508442,-51.70911327080679,0.02009111049013678,-0.1205340635683142
official_aligned,codex-l,avg_pos_dep,>=,8.1,0.2000359894649021,12228,0.01182632555782579,0.09042813273505987,0.13078148580680143,11277,951,0,410.56196638959085,-265.9496574684971,0.03640702016401444,-0.27965263666508633
official_aligned,codex-l,avg_rules,>=,24.651898734177216,0.2548708468975445,15580,0.01422891137257159,0.10960629323141387,0.1298183795206888,14890,690,0,316.3864362232915,-94.69999703862617,0.021248249578461487,-0.13724637251974806
official_aligned,codex-l,avg_rules,>=,21.62837837837838,0.30280227060805837,18510,0.012986860030583483,0.11253415001991945,0.11540372436531225,17560,950,0,384.3206108826586,-143.93383171655836,0.02188613957190539,-0.15150929654374565
official_aligned,codex-l,gt_rules,<=,13.0,0.6088763107526706,37220,0.012613948314497869,0.1105832062659961,0.11406748583646925,32440,4222,558,506.7873365241742,-37.29618025856346,0.015622297673371584,-0.008833770786016926
official_aligned,codex-l,gt_stage1_official,<=,0.11347887148299071,0.6999950923456951,42790,0.01225096119100897,0.12110699133671408,0.10115816647568752,38184,4501,105,616.3766091628506,-92.15797979957671,0.01614227449096089,-0.020475001066335638
official_aligned,codex-l,max_rules,>=,65.0,0.20054311374306794,12259,0.014216993188085857,0.1467501401634078,0.09687890704741467,11784,468,7,226.73418137282266,-52.448061880078136,0.01924085042199785,-0.11206850829076524
official_aligned,codex-l,max_rules,>=,56.0,0.2521879958775704,15416,0.013252864799452863,0.15720500984359867,0.0843030690474685,14785,608,23,294.08421903202077,-89.77805528365543,0.019890714848293592,-0.14766127513759117
official_aligned,codex-l,gt_rules,<=,19.0,0.7114462857236337,43490,0.01340154109470177,0.16916297553828286,0.07922266117664087,37952,4932,606,690.5997666739547,-107.76674446537467,0.018196663329309515,-0.021850515909443365
official_aligned,codex-l,gt_stage1_official,<=,0.21977277175305882,0.7500040897119207,45847,0.011775819778085946,0.15516788149143823,0.07589083297973431,40648,5074,125,716.4508774213153,-176.56486805540897,0.01762573502807802,-0.03479796374761706
official_aligned,codex-l,top_margin_stage1,<=,0.00024108328564087685,0.2500122691357621,15283,0.0107444617987525,0.14655406633303306,0.07331397939062653,13779,1219,285,274.95774435502847,-110.75013468469403,0.019954840289936025,-0.09085326881435113
official_aligned,codex-l,top_margin_stage1,<=,0.0013501438406353554,0.3000049076543048,18339,0.009846728031321354,0.1422529820005991,0.0692198356255188,16178,1868,293,303.04454601771334,-122.46540065131104,0.018731891829503855,-0.06555963632297165
official_aligned,codex-l,top_margin_stage2,<=,0.00012129953734578633,0.20000327176953656,12226,0.012014912822508111,0.17519630838980782,0.06857971456667455,11014,928,284,212.93751925601728,-66.04319508803312,0.019333350213911138,-0.07116723608624258
official_aligned,codex-l,avg_neg_dep,>=,15.549019607843137,0.20006870716026762,12230,0.010214709247157899,0.14965103887515077,0.06825685490683238,10415,1815,0,448.5775229371634,-323.6516288444223,0.04307033345532054,-0.17832045666359356
official_aligned,codex-l,max_rules,>=,48.0,0.3061885520783916,18717,0.011928862077166006,0.1756423016909468,0.06791565563832998,17902,787,28,352.08149416269526,-128.80898266437913,0.019667159767774285,-0.16367088013262915
official_aligned,codex-l,gt_rules,<=,22.0,0.7586742789837884,46377,0.012742551249795227,0.1944216195500663,0.06554081423292456,40378,5381,618,777.4054010488552,-186.44410173710196,0.019253192358434177,-0.03464859723789295
official_aligned,codex-l,num_edges,>=,125.0,0.2507320584338039,15327,0.00839920817114937,0.13214044501721706,0.06356273561856862,13581,1746,0,528.8041030155204,-400.069439376314,0.03893705198553275,-0.22913484500361625
official_aligned,codex-l,top_margin_stage1,<=,0.005794945366897095,0.4000065435390731,24452,0.008976137430237403,0.1428730279024293,0.06282597605733797,21322,2819,311,369.08863442880306,-149.60412198463808,0.01731022579630443,-0.053069926209520425
official_aligned,codex-l,top_margin_stage1,<=,1.295916707277911e-10,0.20080485530599224,12275,0.01025323214376886,0.1675027064329238,0.061212337174233966,11207,788,280,230.21385377104062,-104.35542920627785,0.020541969641388474,-0.13243074772370286
official_aligned,codex-m,gt_stage1_official,<=,0.0,0.35986209575604544,7411,0.002254527470059246,0.00011669819643739708,19.319300031073663,6468,880,63,20.190209205688245,-3.481906125079176,0.0031215536805331238,-0.003956711505771791
official_aligned,codex-m,gt_stage2_official,<=,0.0,0.35986209575604544,7411,0.002254527470059246,0.00011669819643739708,19.319300031073663,6468,880,63,20.190209205688245,-3.481906125079176,0.0031215536805331238,-0.003956711505771791
official_aligned,codex-m,gt_rules,<=,0.0,0.35986209575604544,7411,0.002254527470059246,0.00011669819643739708,19.319300031073663,6468,880,63,20.190209205688245,-3.481906125079176,0.0031215536805331238,-0.003956711505771791
official_aligned,codex-m,gt_stage1_official,<=,0.002507665261236228,0.40001942313295136,8238,0.002284857942770099,0.003652263205518677,0.6256005698925563,7174,998,66,22.6916680860472,-3.8690083535071267,0.003163042666022749,-0.00387676187726165
official_aligned,codex-m,gt_stage2_official,<=,0.002507665261236228,0.4000679809653297,8239,0.002283857603223983,0.003665305910689886,0.6231014979031079,7174,999,66,22.6916680860472,-3.8749652930848066,0.003163042666022749,-0.0038788441372220287
official_aligned,codex-m,gt_stage1_official,<=,0.02770624599189596,0.5,10297,0.002225287449232666,0.03347153290337157,0.06648298587509609,8864,1352,81,29.13193471233752,-6.218149847588758,0.0032865449810850094,-0.004599223260050856
official_aligned,codex-m,gt_stage2_official,<=,0.027632971785385298,0.5,10297,0.0021770149643327067,0.033635358811132034,0.06472400001905723,8862,1354,81,29.143183335406864,-6.726460247672984,0.0032885560071549158,-0.004967843609802795
official_aligned,codex-m,gt_rules,<=,8.0,0.40079634845100515,8254,0.002239654380602949,0.03510815719965132,0.0637929916932579,6966,1051,237,22.86373815362522,-4.377630896128482,0.003282190375197419,-0.004165205419722628
official_aligned,codex-m,num_candidates,>=,106.0,0.20238904535301544,4168,0.00396643326475448,0.09246772840748566,0.04289532502923885,3677,491,0,19.732269930517116,-3.2001760830204447,0.005366404658829784,-0.006517670230184205
official_aligned,codex-m,num_candidates,>=,103.0,0.2628435466640769,5413,0.003888291535203929,0.11361906286543051,0.034222175725997575,4687,726,0,26.015733697929942,-4.968411617871075,0.00555061525451887,-0.0068435421733761366
official_aligned,codex-m,num_candidates,>=,102.0,0.30508886083325243,6283,0.0037734730245693898,0.13391124298371315,0.028178911198877717,5379,898,6,29.20326446435191,-5.494533450982432,0.005429125202519411,-0.00611863413249714
official_aligned,codex-m,gt_rules,<=,16.0,0.5007283674856754,10312,0.0023734604220138128,0.08600426850790846,0.027597007255466197,8615,1436,261,31.260796705432597,-6.785672833626157,0.003628647325064724,-0.004725398909210416
official_aligned,codex-m,gt_stage1_official,<=,0.13493503177786123,0.5999805768670486,12356,0.0023070065677061134,0.09592827739065128,0.024049285887947608,10463,1785,108,37.4816387716025,-8.97626562102576,0.003582303237274443,-0.005028720235868774
official_aligned,codex-m,gt_stage2_official,<=,0.13360637057217195,0.5999805768670486,12356,0.002287354956602656,0.09595875256643385,0.023836855893047192,10455,1793,108,37.418515633815225,-9.1559577900328,0.0035790067559842396,-0.005106501834931846
official_aligned,codex-m,avg_rules,>=,30.0,0.30008740409828105,6180,0.0038178654685972154,0.17502468347575897,0.021813297374858515,5189,991,0,27.501253486821597,-3.906844890890807,0.0052999139500523405,-0.003942325823300511
official_aligned,codex-m,avg_rules,>=,39.53846153846154,0.20209769835874528,4162,0.004385683930407902,0.20309729024385795,0.02159400514473646,3591,571,0,19.8646125586443,-1.6113960402866103,0.0055317773763977444,-0.002822059615212978
official_aligned,codex-m,avg_rules,>=,34.43,0.2503641837428377,5156,0.00384517935497216,0.18606259390152455,0.02066605261349446,4442,714,0,21.927826278770375,-2.1020815245339173,0.0049364759745093145,-0.0029440917710559064
official_aligned,codex-m,avg_rules,>=,22.37,0.4001165387977081,8240,0.0034514666898202624,0.17593206471430894,0.019618178729528358,6972,1268,0,34.89865121602737,-6.4585656919084045,0.005005543777399221,-0.00509350606617382
official_aligned,codex-m,top_margin_stage2,<=,0.001082347896586816,0.2999902884335243,6178,0.0038803989317370874,0.20521316660622552,0.018909112879599062,5118,934,126,29.37461421523226,-5.401509614960536,0.005739471319896885,-0.005783200872548753
official_aligned,codex-m,top_margin_stage1,<=,0.007253477852895207,0.4020102942604642,8279,0.003575557793564646,0.1892676486913435,0.01889154231210239,6852,1265,162,37.77912089137588,-8.177077918454176,0.005513590322734367,-0.006464093216169309
official_aligned,codex-m,top_margin_stage1,<=,0.0010400156614754769,0.3002816354277945,6184,0.0037937551033260636,0.20475346850544943,0.018528404578529004,5131,927,126,29.185735451609464,-5.725153892641084,0.00568811838854209,-0.006176002041684017
official_aligned,codex-m,top_margin_stage2,<=,6.483645145891927e-05,0.25002427891618917,5149,0.004165645025968015,0.22785488649390015,0.018282008738397332,4251,780,118,25.682931083974815,-4.234024845265506,0.0060416210500999325,-0.005428236981109624
official_aligned,codex-m,top_margin_stage2,<=,0.0,0.2189472661940371,4509,0.004262339782182019,0.23345699191253566,0.018257494655713285,3742,663,104,22.86502053558794,-3.646130457729219,0.006110374274609284,-0.0054994426210093796
official_aligned,codex-m,top_margin_stage1,<=,0.01897314320138274,0.5,10297,0.0033964637576379677,0.18625717055710833,0.018235344966740907,8530,1593,174,44.43181016014672,-9.458422847748565,0.005208887474812042,-0.00593749080210205
official_aligned,codex-m,top_margin_stage2,<=,0.01915155782432676,0.5005341361561619,10308,0.003401549903275596,0.1868124586446184,0.01820836751443069,8542,1592,174,44.48282402240047,-9.419647619435628,0.005207542030250582,-0.005916864082560067
official_aligned,codex-m,max_rules,>=,75.0,0.2504127415752161,5157,0.004019344022882138,0.22480619023255616,0.017879151898460763,4221,932,4,24.208230050246254,-3.480472924243067,0.005735188355898188,-0.0037344130088444926
official_aligned,codex-m,max_rules,>=,86.0,0.2046712634747985,4215,0.004341733486689087,0.24318828617911376,0.01785338247538494,3496,717,2,20.354884042904356,-2.0544773965098515,0.0058223352525470125,-0.002865379911450281
official_aligned,codex-m,top_margin_stage2,<=,0.007253477852895207,0.4014761581043022,8268,0.00337563025811474,0.18953100722191107,0.017810438025913127,6842,1264,162,36.09155401826008,-8.181843044167403,0.0052750005872932,-0.006472977091904591
official_aligned,codex-m,num_candidates,>=,101.0,0.4281344080800233,8817,0.003280317907638852,0.18787289483697714,0.017460304268400617,7451,1335,31,36.367234281992154,-7.444671290340398,0.004880852809286291,-0.005576532801753108
official_aligned,codex-m,top_margin_stage1,<=,5.207245573901967e-05,0.25002427891618917,5149,0.0039576065398184,0.2277284696860548,0.017378620008619623,4236,795,118,25.269285996042914,-4.8915699225179745,0.005965364966015797,-0.006152918141532043
raw_demo,FB15k-237,num_edges,>=,147.0,0.25147602832014504,10265,0.008139085671064436,0.20644366125640873,0.03942521471248016,2289,1029,6947,129.46647117866735,-45.91875676519092,0.05656027574428456,-0.04462464214304268
raw_demo,FB15k-237,num_edges,>=,193.0,0.20186677772605893,8240,0.007703092992307906,0.19975005027557705,0.03856365984229113,1969,906,5365,102.73294835694318,-39.25946210032604,0.05217518961754351,-0.04333273962508393
raw_demo,FB15k-237,dep_nonzero_ratio,>=,0.9262295081967213,0.25042259731987554,10222,0.007244980572033928,0.19473196880180554,0.03720488534375026,2220,982,7020,111.46393167566642,-37.4057402683356,0.05020897823228217,-0.03809138520197108
raw_demo,FB15k-237,dep_nonzero_ratio,>=,0.9801980198019802,0.20093583870256498,8202,0.006731580843075073,0.18520477698952673,0.03634669122738526,1798,736,5668,82.58854045451976,-27.376114379618006,0.04593355976335915,-0.03719580758100272
raw_demo,FB15k-237,num_edges,>=,93.0,0.30017883828609226,12253,0.0077952567060826155,0.2217933633757242,0.035146483138349054,2590,1178,8485,148.76561230324702,-53.25033188361674,0.05743846034874402,-0.04520401687913136
raw_demo,FB15k-237,avg_pos_dep,>=,18.4,0.20005389646978122,8166,0.0072156209190578306,0.20607956420977022,0.035013762508314436,1971,804,5391,89.926567539854,-31.00380711482777,0.04562484400804363,-0.03856194914779573
raw_demo,FB15k-237,dep_nonzero_ratio,>=,0.7425742574257426,0.3000563463093167,12248,0.007136496998250684,0.2143870814487859,0.033287905922426086,2519,1149,8580,134.333306391656,-46.92549115708161,0.053328029532217554,-0.04084028821329992
raw_demo,FB15k-237,avg_pos_dep,>=,8.572289156626505,0.250765574854847,10236,0.007421766948858839,0.22529082943850517,0.03294304951229569,2287,1001,6948,116.1311850624426,-40.16197857392353,0.05077883037273397,-0.04012185671720632
raw_demo,FB15k-237,avg_neg_dep,>=,29.18421052631579,0.2501286165756143,10210,0.007123124139338944,0.21744980437872355,0.03275755597798969,2100,865,7245,105.95391689657399,-33.22681943392336,0.050454246141225706,-0.03841250801609637
raw_demo,FB15k-237,avg_pos_dep,>=,3.82,0.30003184791396165,12247,0.0076732798096714435,0.2436987245455201,0.03148674587436408,2533,1144,8570,142.28240303112446,-48.30774520207829,0.056171497446160464,-0.04222705000181669
raw_demo,FB15k-237,avg_neg_dep,>=,51.049019607843135,0.20002939807442613,8165,0.005983893709595955,0.19263758874103526,0.031062959979426267,1760,686,5719,72.40201704778032,-23.543524908929346,0.04113750968623882,-0.03432000715587368
raw_demo,FB15k-237,avg_neg_dep,>=,14.0,0.30017883828609226,12253,0.007077843049766948,0.24949705263796595,0.028368443534430406,2410,1065,8778,129.59003047187483,-42.86521958308042,0.05377179687629661,-0.040249032472375976
raw_demo,FB15k-237,avg_pos_dep,>=,0.0851063829787234,0.40003429775349714,16329,0.006422181233068723,0.2894373887120383,0.022188499079703078,2851,1352,12126,167.33477264581086,-62.46697529103168,0.0586933611525117,-0.04620338409099976
raw_demo,FB15k-237,num_edges,>=,8.0,0.40419902496386484,16499,0.006387007955530805,0.2909202294549593,0.021954499236773256,2882,1359,12258,169.49817002815854,-64.11892576985579,0.05881268911455883,-0.04718096083138763
raw_demo,FB15k-237,dep_nonzero_ratio,>=,0.14,0.4008672431955707,16363,0.006249296828605975,0.2916695005911207,0.021425952373973458,2859,1353,12151,164.61519697029252,-62.35795296381295,0.057577893308951564,-0.04608865703164298
raw_demo,FB15k-237,avg_neg_dep,>=,0.79,0.400230284916338,16337,0.0062394493781307726,0.3041201952066386,0.020516392783094507,2850,1349,12138,164.73015992023213,-62.796275429709695,0.05780005611236215,-0.04655024123773884
raw_demo,FB15k-237,gt_stage1_official,<=,0.31549530619672483,0.5000367475930326,20411,0.0021512566979361926,0.11478529977255678,0.01874156971492722,1416,893,18102,78.00095022706907,-34.09164976549344,0.05508541682702618,-0.03817653949103409
raw_demo,FB15k-237,gt_stage1_official,<=,0.4715271228464502,0.5999902006418579,24491,0.002920918779251682,0.16455632700553982,0.01775026723313622,2161,1158,21172,122.61617412511808,-51.07995230246514,0.056740478540082406,-0.04411049421629114
raw_demo,FB15k-237,gt_stage2_official,<=,0.46868023593006347,0.600014699037213,24492,0.0027890459851922533,0.1645041647872858,0.016954257594624822,2162,1180,21150,121.83833049850396,-53.5290162291753,0.05635445443964106,-0.04536357307557229
raw_demo,FB15k-237,gt_stage1_official,<=,0.6122172897112672,0.6999926504813935,28573,0.0031148194341998935,0.20780108281653492,0.014989428312796283,2641,1273,24659,147.92627119115346,-58.9265354977599,0.05601146201861169,-0.04628950156933221
raw_demo,FB15k-237,gt_stage2_official,<=,0.6113561043995345,0.7000171488767486,28574,0.0030921685283167265,0.20800349748174685,0.014865944879547406,2639,1280,24655,147.92457347070575,-59.56894994258361,0.05605326770394307,-0.046538242142643446
raw_demo,FB15k-237,avg_rules,>=,56.0,0.5000367475930326,20411,0.003008913634884238,0.21980333376596742,0.01368911737293274,1994,802,17615,92.06053248699315,-30.645596285370967,0.04616877256118012,-0.03821146668998874
raw_demo,FB15k-237,avg_rules,>=,77.34,0.40005879614885226,16330,0.002767388126168261,0.2061454510420263,0.013424444304638482,1552,552,14226,65.95905821006302,-20.767610109735312,0.042499393176587,-0.03762248208285383
raw_demo,FB15k-237,gt_stage1_official,<=,0.6666666072305176,0.7500183737965164,30615,0.003050809667663004,0.2288916525322283,0.013328619169427533,2746,1308,26561,153.7384160180806,-60.337878042577756,0.05598631318939571,-0.04612987617934079
raw_demo,FB15k-237,gt_stage2_official,<=,0.6666663516314997,0.7499938754011612,30614,0.003045699331857252,0.2288249882848558,0.013310169290015533,2747,1313,26554,153.74841601808063,-60.5073766726027,0.055969572631263426,-0.04608330287326939
raw_demo,FB15k-237,avg_rules,>=,41.93,0.6000391974325682,24493,0.0030073234849768843,0.24594300900593996,0.012227725021060681,2336,1029,21128,115.86724606251207,-42.208871944973254,0.049600704650047976,-0.04101931189987683
raw_demo,FB15k-237,avg_rules,>=,30.514851485148515,0.7000661456674587,28576,0.0033449103044612865,0.27464072646818244,0.01217922173261073,2595,1194,24787,147.64661473427665,-52.06245787399093,0.0568965760055016,-0.043603398554431266
raw_demo,FB15k-237,avg_rules,>=,100.63,0.30003184791396165,12247,0.0024190396942175008,0.20077437269011503,0.012048548137919796,1042,327,10878,39.81746314439442,-10.191484009312685,0.03821253660690443,-0.031166617765482216
raw_demo,FB15k-237,top_margin_stage2,<=,0.029493339821180853,0.5999902006418579,24491,0.0030027731293538625,0.2514347481164002,0.011942554288334668,1746,726,22019,108.68387370642868,-35.14295699542323,0.062247350347324565,-0.04840627685320004
raw_demo,FB15k-237,gt_stage2_official,<=,0.31144265545537214,0.5000367475930326,20411,0.001347366161971405,0.11292170736562845,0.011931861405608906,1396,974,18041,70.06099072159931,-42.559899989600964,0.0501869561042975,-0.04369599588254719
raw_demo,KG20C,num_edges,>=,20.0,0.2005907626208378,1494,0.00011011481941184012,0.11513428047495147,0.0009564034183181144,29,13,1452,0.20143077242268623,-0.03691923222139711,0.006945888704230559,-0.00283994094010747
raw_demo,KG20C,avg_rules,>=,11.647058823529411,0.20220193340494091,1506,8.513880996860409e-05,0.09981258020274399,0.0008529867657530359,20,11,1475,0.16492273118836015,-0.03670368337564239,0.008246136559418008,-0.003336698488694763
raw_demo,KG20C,dep_nonzero_ratio,>=,0.19,0.250671321160043,1867,6.714526627399346e-05,0.1382347381534493,0.00048573366702845685,28,17,1822,0.18000006037864652,-0.05463984824510073,0.006428573584951662,-0.003214108720300043
raw_demo,KG20C,avg_pos_dep,>=,0.17,0.2518796992481203,1876,7.059619720678034e-05,0.1463106600675969,0.00048250891065739317,28,16,1832,0.1768219039486104,-0.04438343798869047,0.0063150679981646566,-0.0027739648742931542
raw_demo,KG20C,num_candidates,>=,101.0,0.28262620837808805,2105,6.488977890896983e-05,0.14751103925873,0.0004398977814477673,27,10,2068,0.158265961627543,-0.02167297702416152,0.005861702282501592,-0.002167297702416152
raw_demo,KG20C,max_rules,>=,21.0,0.2706766917293233,2016,4.3057362811182984e-05,0.14206573462755018,0.0003030805628399085,32,14,1970,0.21067262705927772,-0.12386898363193281,0.006583519595602429,-0.008847784545138059
raw_demo,KG20C,max_rules,>=,19.0,0.328813104189044,2449,4.2361644988291254e-05,0.1490052409554115,0.0002842963423076347,33,16,2400,0.23448215086880153,-0.13073848229247625,0.007105519723297016,-0.008171155143279766
raw_demo,KG20C,num_edges,>=,15.0,0.2540279269602578,1892,3.408718219252052e-05,0.1335872476409466,0.0002551679355213563,33,18,1841,0.21109779712730492,-0.1466048484190561,0.006396902943251665,-0.008144713801058672
raw_demo,KG20C,avg_rules,>=,8.41,0.4002416756176155,2981,3.271083718240986e-05,0.133035279469055,0.00024588092206036705,36,18,2927,0.23749471801180344,-0.13998371237103965,0.006597075500327874,-0.007776872909502203
raw_demo,KG20C,avg_rules,>=,10.6,0.25080558539205156,1868,2.6332409257567866e-05,0.10760995535495456,0.00024470235277683787,24,13,1831,0.1721499338102996,-0.12296099331716284,0.007172913908762484,-0.009458537947474064
raw_demo,KG20C,avg_rules,>=,9.92,0.30061761546723953,2239,2.652463265041959e-05,0.11761560488487473,0.00022551967212499228,30,14,2195,0.18325763613622228,-0.12386898363193281,0.0061085878712074096,-0.008847784545138059
raw_demo,KG20C,max_rules,>=,16.0,0.4166219119226638,3103,3.565916487717036e-05,0.16102554333231153,0.0002214503620930491,37,17,3049,0.24198357801308581,-0.13133318939922617,0.006540096703056373,-0.0077254817293662455
raw_demo,KG20C,num_edges,>=,11.0,0.30840494092373794,2297,2.8819420384181085e-05,0.14144830933461355,0.0002037452446038444,34,19,2244,0.2132622992918071,-0.14706409066934314,0.006272420567406091,-0.007740215298386481
raw_demo,KG20C,avg_neg_dep,>=,0.12,0.30451127819548873,2268,2.9999821660880104e-05,0.1492784619934282,0.00020096550607682983,34,20,2214,0.21887442526107592,-0.15083482973419984,0.006437483095913998,-0.007541741486709992
raw_demo,KG20C,avg_rules,>=,7.09,0.5001342642320086,3725,2.886102059965442e-05,0.14495150327491785,0.00019910811511154901,40,21,3664,0.2677544582715437,-0.16024715653783098,0.006693861456788593,-0.007630816977991952
raw_demo,KG20C,avg_pos_dep,>=,0.25,0.2026047261009667,1509,2.5804972046586895e-05,0.13604235023285854,0.0001896833743493662,23,16,1470,0.08332314080699009,-0.04438343798869047,0.00362274525247783,-0.0027739648742931542
raw_demo,KG20C,dep_nonzero_ratio,>=,0.14,0.31001611170784105,2309,2.7323725861731638e-05,0.14509939803395805,0.00018831040122810837,33,19,2257,0.21015457368408147,-0.14706409066934314,0.006368320414669135,-0.007740215298386481
raw_demo,KG20C,dep_nonzero_ratio,>=,0.25,0.20341031149301825,1515,2.3933366427489733e-05,0.13601470393190077,0.0001759616110290001,24,17,1474,0.09089889838274767,-0.05463984824510073,0.003787454099281153,-0.003214108720300043
raw_demo,KG20C,top_margin_stage2,<=,0.018506160419145004,0.5,3724,2.629128119804021e-05,0.15322946231698703,0.00017158110979761335,23,10,3691,0.1426067928847598,-0.04469806170325805,0.006200295342815644,-0.004469806170325805
raw_demo,KG20C,top_margin_stage1,<=,0.01844724380670365,0.5,3724,2.6119147567259964e-05,0.1531167822086957,0.0001705831796521167,22,10,3692,0.14196576724373416,-0.04469806170325805,0.006452989420169735,-0.004469806170325805
raw_demo,KG20C,top_margin_stage2,<=,0.029070742718941597,0.6000268528464017,4469,2.1578015868123102e-05,0.15696402947028854,0.0001374710877450274,25,12,4432,0.14331888272728444,-0.046886729812642275,0.0057327553090913775,-0.003907227484386856
raw_demo,KG20C,top_margin_stage1,<=,0.0291789645845998,0.6000268528464017,4469,2.1578015868123102e-05,0.15704794085986112,0.00013739763635218786,25,12,4432,0.14331888272728444,-0.046886729812642275,0.0057327553090913775,-0.003907227484386856
raw_demo,KG20C,avg_pos_dep,>=,0.11,0.30974758324382384,2307,1.98457706171267e-05,0.15705769920581233,0.00012635974369597957,30,18,2259,0.18259187322664416,-0.13680768041293287,0.006086395774221472,-0.007600426689607382
raw_demo,KG20C,max_rules,>=,24.0,0.20166487647690656,1502,1.555941399496116e-05,0.13565562600476336,0.00011469788945144681,24,13,1465,0.1463312331375945,-0.12296099331716284,0.006097134714066438,-0.009458537947474064
raw_demo,KG20C,top_margin_stage1,<=,0.044016489426730615,0.6999194414607949,5213,1.6335578765784042e-05,0.16005966178526118,0.00010205931078187668,34,18,5161,0.2219650525189651,-0.13680768041293287,0.00652838389761662,-0.007600426689607382
raw_demo,KG20C,top_margin_stage2,<=,0.04404783844785104,0.6999194414607949,5213,1.6335578765784042e-05,0.16022906322495953,0.00010195140904524357,34,18,5161,0.2219650525189651,-0.13680768041293287,0.00652838389761662,-0.007600426689607382
raw_demo,KG20C,gt_dep_score,>=,0.0,0.8987647690655209,6694,1.816730403922329e-05,0.2151842561927506,8.442673437479545e-05,32,6,6656,0.2295164190324894,-0.10790448579392871,0.007172388094765294,-0.017984080965654785
raw_demo,KG20C,top_margin_stage1,<=,0.010895201124313969,0.40010741138560685,2980,1.34665338019792e-05,0.15997808604971117,8.417736537862219e-05,17,9,2954,0.08436909018286903,-0.04423881945297103,0.004962887657815825,-0.004915424383663447
raw_demo,KG20C,num_nodes,<=,100.0,0.20367883995703545,1517,2.7454166244470557e-05,0.3360844464069839,8.168829750373135e-05,4,0,1513,0.04164797019286184,0,0.01041199254821546,0.0
raw_demo,KG20C,gt_rules,<=,10.0,0.7670515574650913,5713,1.452791556615916e-05,0.18309368943636622,7.934689399116785e-05,16,5,5692,0.1066655302019341,-0.02366754857246682,0.006666595637620881,-0.004733509714493364
raw_demo,WN18RR,num_nodes,<=,58.0,0.2540049545829893,1538,0.0016313143148417206,0.30112344657114987,0.005417427083202143,19,2,1517,2.542405555953428,-0.03344413972686226,0.13381081873439096,-0.01672206986343113
