selector,dataset,gain_2,gain_4,gain_6,gain_8,gain_10,gain_12,gain_14,gain_16,gain_18,gain_20,gain_22,gain_24,gain_26,gain_28,gain_30,gain_32,gain_34,gain_36,gain_38,gain_40,gain_42,gain_44,gain_46,gain_48,gain_50,gain_52,gain_54,gain_56,gain_57,gain_60,gain_62,gain_64,gain_66,gain_68,gain_70,gain_72,gain_74,gain_76,gain_78,gain_80,gain_82,gain_84,gain_86,gain_88,gain_90,gain_92,gain_94,gain_96,gain_98,gain_100
balanced1_topk_global_rf,hetionet,0.3273782767621529,0.1948695014801078,0.1442901255826096,0.1232547922952476,0.1132449570786198,0.1016207461720961,0.0952913176370715,0.0883357560958895,0.0841392756525216,0.0823965246032365,0.0799563412437953,0.0780515673643538,0.0756989237509966,0.0728882667257955,0.0698240160349403,0.0674581415275741,0.0657015413200146,0.0641390138026161,0.0623745506528752,0.0607422789948224,0.0592393039790168,0.057932134409512,0.0576481201517686,0.0575862601219048,0.0572905714351956,0.0567827597358234,0.0567849156894753,0.0567963732962704,0.0562217805368041,0.0560087207794042,0.055833751792403,0.0559257973065476,0.055882709966293,0.0559305030867252,0.0558644579221707,0.0557642773074464,0.055587184920713,0.0552472410539559,0.0549990874446866,0.0548195468521828,0.0545768986765253,0.0543594227961516,0.0540408758181147,0.0537071988641832,0.0530347558248118,0.0520479476151696,0.051167065944458,0.0502291760917186,0.0490645365330408,0.0459109677012163
balanced2_syn_topk_global_rf,FB15k-237,0.0833886283991396,0.0675748499691051,0.0602914162183128,0.0540457960900495,0.0489835600373371,0.0441563208859192,0.0404928734396317,0.0371664095744563,0.0403589799903654,0.0448549602447549,0.0442926572888529,0.0391881320822671,0.0340282260774578,0.0304816311776385,0.0294789651991678,0.0271880017023851,0.0252531262470354,0.0249310543556626,0.0230302983452352,0.0225805941997956,0.0219803461075551,0.0207126045894709,0.0201168106307352,0.0190154327080955,0.0178505014909311,0.0172692129989928,0.0172051343811507,0.0168953442816748,0.0167660845444481,0.0162904388124831,0.0159741166787565,0.0153571954708964,0.0147405568240834,0.0142700776689683,0.0137838077092327,0.0133254911996942,0.0129094228671609,0.0122661712280289,0.0119034892973999,0.0115566065589429,0.0112959280240494,0.0110181824691386,0.0108005448867809,0.010529601468606,0.010304756000862,0.0100829451338662,0.0099103768900929,0.0097214796421705,0.0095140599054182,0.0091863930002085
balanced2_syn_topk_global_rf,KG20C,0.1209311217743309,0.1397961606592794,0.1228340722628609,0.1211753786260481,0.1048380003333451,0.0965284172348279,0.0863548853974849,0.0796094900143964,0.0751438495775909,0.0802746060305825,0.0835597466345718,0.084777536761343,0.0852070213631268,0.0877283552796679,0.0874742626746372,0.081960387189172,0.0854619533313498,0.0780126537035983,0.0741399054347733,0.0752119862490046,0.0759911247215825,0.0791507896809449,0.0792449257612484,0.0772916415394431,0.0752974620928965,0.0751628864185942,0.07314290014092,0.0694357417126276,0.0700388924416024,0.0692821213254706,0.0668496250851529,0.0619048117464902,0.0611428007607646,0.0617689049073211,0.0632605293288506,0.0637906895730864,0.0609099984372718,0.0589918238589479,0.0575462680692078,0.0545960262455784,0.0503749936253281,0.0490280562915428,0.0455001634280665,0.04334419047719,0.0408615335584818,0.0387856103542467,0.0371206483965413,0.0354308101087756,0.0345217314524182,0.0335983049479202
balanced2_syn_topk_global_rf,WN18RR,0.0356337899027083,0.0337443274158277,0.036645119833391,0.0295557819404292,0.0216485903386327,0.020300409646168,0.0188045585722449,0.0185954085537851,0.0182544064982532,0.0176017728979418,0.0172547658238917,0.0144492755248939,0.0142314629179587,0.0139615048165309,0.0138316001642095,0.0121852152015373,0.0120046077516615,0.0122810671288891,0.012190444541603,0.0114866911603825,0.0114183179652878,0.0112882102964706,0.0110715969841066,0.0104152340108136,0.0099447123050837,0.0092328708653393,0.0085828651149453,0.0082735649863163,0.0078150641012646,0.0075244305890906,0.0072121920834977,0.0069199413574927,0.0065937860036295,0.0061861937710294,0.0061294627174663,0.005914343813494,0.0057279995432848,0.005505132761808,0.0051575782135713,0.0050436092104515,0.0050040095100938,0.0049942129962665,0.0048474868861998,0.0045002937255778,0.0045495379060132,0.0044189362579902,0.0044581441210003,0.0043472449539629,0.004255976216269,0.0041565388272568
balanced2_syn_topk_global_rf,YAGO3-10,0.1312071771141427,0.0981535728065636,0.1013428886546559,0.0768946635167022,0.0862793652536821,0.0831777038060286,0.0820478106504312,0.0805867524755423,0.0825081588369187,0.0800905493003962,0.0755956430050932,0.0739705859093036,0.0724373588496218,0.0703006450986556,0.0667879247041063,0.0625066740845521,0.0626346190960962,0.0615387924355166,0.0585085035124823,0.0555160672201568,0.0523069736797681,0.050229258986602,0.0480774073385545,0.0469402394887992,0.0456937919858417,0.043297920394522,0.0421639999405942,0.041722945074327,0.041047816175441,0.040357969384595,0.0398548327275949,0.0395283859290933,0.039178568784699,0.0388943004320399,0.0378559211237352,0.0379699404855906,0.0370664966915248,0.0368280663656594,0.0367447008921246,0.0362781264888047,0.0355269257413548,0.0355123348359962,0.0351213296014412,0.0347279433537459,0.0344834468897774,0.0340208283628422,0.0337223096699756,0.0334387872205104,0.0332195151532934,0.0330330397451523
balanced2_syn_topk_global_rf,codex-l,0.1295794059922259,0.0990657878288536,0.0806595765452535,0.058894871130481,0.0517689978302595,0.0487967089992891,0.0450270469049163,0.0403487959335497,0.0370228309778588,0.0349658568688495,0.0325229378345754,0.0317808762014324,0.0308464337486891,0.0307291593996665,0.0297804116541315,0.0293263376339849,0.028410450660254,0.0263651281940702,0.0265502226435143,0.0253829464054771,0.0250561082485329,0.023435512298358,0.0238882440301808,0.0222445821159562,0.0208144955899858,0.0195567375234533,0.0195315730687979,0.0192438668618137,0.0190727855642003,0.0190310720807314,0.0188858651392118,0.019076631210855,0.0189136493199097,0.0186933571424214,0.0184978492464387,0.0184970708116463,0.018365344973436,0.0179997397087212,0.0175209783776153,0.0169809044558761,0.0166050677137303,0.0161964897300905,0.0160516748934864,0.0158320134449041,0.0156903253413003,0.0154384792506638,0.0155184638436529,0.015651014102239,0.0154313035615443,0.0149772581335478
balanced2_syn_topk_global_rf,codex-m,0.1430457575273265,0.0585414244730917,0.0436013024118813,0.035949902381474,0.0310911584198527,0.0288116361792276,0.0275318226081802,0.0238215347552577,0.0222812118185351,0.0210931857784195,0.0202992714051839,0.0178190667458517,0.0170591264629478,0.0159694588972512,0.0156209763701828,0.0152925253295794,0.0149817971442098,0.0142579252293482,0.0137509171429341,0.0131684895621,0.0127788523291223,0.0135275405048524,0.0140178945882256,0.0132914049457253,0.012893812043546,0.0130567273757009,0.0125321983845543,0.0124031313717754,0.0121791240864008,0.011368982708251,0.0109869575567917,0.0107134269243547,0.0103685627506155,0.00973571839378,0.0095890070847719,0.0094131227894114,0.009230627744835,0.0092485100200596,0.009345037747658,0.0087670237877039,0.0084798822884279,0.0084715158317816,0.0081618775894996,0.0081265690158998,0.008045337077658,0.0079873577403088,0.0078352087617328,0.0077886333904899,0.007887593936706,0.0075604315685129
balanced2_syn_topk_global_rf,hetionet,0.6833255575035739,0.5099831593601276,0.3883329798050134,0.321672026244806,0.2758705923430511,0.2415271986136649,0.2160749119176821,0.19474935333387,0.1771750206800091,0.1607259964453855,0.1444182927194328,0.1326495118168715,0.1224794200839844,0.114750901290626,0.109042436229358,0.1037414070033109,0.0981411341511675,0.0937562547842214,0.0893336770537218,0.085492535949591,0.0822800564856514,0.0787969864810569,0.0754139667288906,0.0729340512497416,0.0705003973175877,0.0680501826448867,0.0661682174383251,0.0644450085357772,0.0625544511491917,0.0608932093591358,0.05973151189544,0.0591816638013704,0.0587411951515182,0.0583520139026805,0.0579671512578194,0.0575621156349661,0.0571746539791859,0.0567601434277889,0.0563410401164661,0.0559068471539057,0.0554997918732302,0.0550986730660072,0.054754345197876,0.0542649455705241,0.0537167265035627,0.053026639593471,0.0515052978251726,0.0503180816797925,0.049101036195269,0.0459109677012161
balanced2_syn_topk_rf,FB15k-237,0.1374410317921963,0.1134836358134168,0.0966890334477745,0.0897860627440843,0.0725004304468788,0.0669952113838401,0.0621864893983947,0.0609821416269307,0.0591596082269174,0.0556644423240275,0.0525097241370708,0.0483315914928745,0.0459228498230541,0.0442297082468898,0.0418814359602157,0.0395542048307064,0.0355644874516998,0.0328103480765564,0.031335064577018,0.0298037539390079,0.0287799422121854,0.0272844303641206,0.0261952124093491,0.0246981015340581,0.0237189702735587,0.022485305177134,0.0214225939952179,0.0203169535874365,0.01928801934574,0.0181386563227341,0.0173734235202636,0.0166657656545101,0.0159551113981915,0.0153940734043516,0.0147649513754204,0.0143034007973235,0.0138615371179315,0.0133410931824657,0.0129639045023921,0.0127195410325071,0.012351529008308,0.0120137034098777,0.0116856636717601,0.0113360609692609,0.0110346835540786,0.0107942695092539,0.0105195333799223,0.0102589780158137,0.0096885146223861,0.0091863930002087
balanced2_syn_topk_rf,KG20C,0.2562653352685706,0.1155835154657793,0.110223385033626,0.1079456362726729,0.1092364700285275,0.0928345858254582,0.0910304996666151,0.0853362638617005,0.0886813742223118,0.0841521359733907,0.0767080626014209,0.0747201239719013,0.0708880106219003,0.0695705407060369,0.071043099809674,0.0703215390118316,0.0713962921650406,0.0678971756295285,0.0684308212140494,0.0697856355216726,0.0668137455616786,0.0681566420058263,0.0661617484456529,0.0645960528088565,0.0610352567169103,0.0626025548460544,0.0641919474391661,0.0623884066279949,0.0601556631020505,0.0623234782311179,0.0594487341087279,0.0583407074188269,0.0583840974277143,0.0539563544892442,0.05009467074646,0.049387792663937,0.0459487861723211,0.0443781218191403,0.0427888016783466,0.0416634282354817,0.0405697262163147,0.0392514780676132,0.0381386453512069,0.0370633202035342,0.0363682110496152,0.0351558204252508,0.0347067569167296,0.0336848299313705,0.0335543716113957,0.03359830494792
balanced2_syn_topk_rf,WN18RR,0.0216980247768683,0.0297121111770763,0.0236412780576682,0.0244729171455078,0.0223288927639129,0.0181348791127682,0.0183851167212556,0.0172336041466023,0.0178204075523571,0.0169160895404505,0.0164917491235305,0.0166320186791542,0.0164956547862851,0.0162686550675263,0.0155849594345436,0.0154145342917757,0.0148363206122685,0.0149605965185357,0.0148552349925594,0.0145875675670379,0.0145127984611579,0.0148396598079549,0.0149139483209921,0.0149707119574142,0.0147458626127678,0.0149828383362842,0.0150718175454636,0.0136452841940679,0.0132170274902874,0.0138708744007303,0.0133385556225655,0.0124771521861735,0.0107463390792887,0.0097474967276931,0.0088748978597741,0.0081662049742012,0.0075470300477051,0.0070457776911192,0.0065794075273895,0.0061533574018155,0.0057933095095523,0.005475734448715,0.0052077999169986,0.005007522754364,0.0047948440017162,0.0045786039982211,0.004379453638621,0.0042617992875548,0.0039965797404601,0.0041565388272568
balanced2_syn_topk_rf,YAGO3-10,0.20869735548441,0.1325213229209731,0.1290476912858269,0.1299466962555668,0.1408014977981992,0.1391659914813021,0.1333605593692379,0.1232228264641224,0.1081303480545154,0.0992108733766781,0.0914173203507464,0.087702187710585,0.0831396223531999,0.0843574511285158,0.081987892191399,0.0822634447519212,0.0819089262239811,0.0815451889630809,0.0798804888762145,0.0750238946477446,0.0699826527910514,0.0665392371339788,0.0634084740057605,0.0615631812566888,0.0582469394952513,0.0574906042810248,0.0558958739670905,0.0547224312394107,0.0531756766978528,0.0515298171352367,0.0500227680583471,0.0489070494824628,0.0475355719983943,0.0456730242479679,0.0442874257729251,0.0436569212548723,0.0425482147569002,0.0417399345029023,0.0406279719928988,0.0399568320363985,0.0395053895593695,0.0389034098680749,0.0380888375138677,0.0373286292570489,0.0365196652152093,0.0356249316187216,0.0351283329847889,0.0348306230581068,0.0338092353430834,0.0330330397451521
balanced2_syn_topk_rf,codex-l,0.1779160780908488,0.1170772259859593,0.0903404608615736,0.0774583025025485,0.0669475876832914,0.0581974371896956,0.0532130860229875,0.049357398990466,0.0464470853682028,0.0456528333938131,0.0439732094017886,0.0423580841006323,0.0391939248946655,0.0379328402144054,0.0353180270295847,0.033459014530315,0.0322557432327117,0.0311005279091847,0.0300335134937146,0.0294393742530916,0.0289730363192131,0.0281578359565604,0.0278090737598559,0.0277129721717335,0.0270568961124553,0.0270246825223778,0.0262656569096002,0.0251202620134631,0.0248359295794045,0.0240028020589515,0.0231460399714085,0.0224478602882909,0.0219722326037652,0.0212921860446724,0.0209091615763525,0.0204713556202642,0.0202045713281784,0.0199824343835628,0.0196110969211242,0.0191701805631347,0.0189289166454564,0.0184735298926079,0.0180966029293501,0.0177032393448008,0.017196137461577,0.0168379056808003,0.016493265305322,0.0163472342933033,0.0159183225207451,0.0149772581335478
balanced2_syn_topk_rf,codex-m,0.211063634741798,0.0905769056870797,0.0621887614168243,0.0431572763836041,0.0423246236217709,0.0362247410942442,0.0332032780165747,0.0309868644059869,0.025261624083458,0.0232503384183786,0.0228643555603118,0.0228759731566101,0.0207614187922791,0.020017642268389,0.0199006279140974,0.0202919612587073,0.0190013158431456,0.0176664398492061,0.0173667638821255,0.0172460250955048,0.0162862122316056,0.0149347386625084,0.0143878390767957,0.0147005234965744,0.0150373707623225,0.0149028691967261,0.0141206477749216,0.0139098797126671,0.0135416533849792,0.0134185281994185,0.013276416274367,0.0124374027842679,0.0121371350283356,0.0113939734990633,0.0109642434852568,0.0106432362875004,0.0102784744006212,0.0099117529317001,0.0096008997324328,0.0093134951236468,0.0089818396016778,0.0090108855583095,0.0088631223020358,0.0088111464607807,0.0084702098447853,0.0081461067477188,0.0079566120402241,0.0077192117983542,0.0077157962808964,0.0075604315685127
balanced2_syn_topk_rf,hetionet,0.6642540344374324,0.5126375934698482,0.3894047605688764,0.3203173791457538,0.2785608752472952,0.2432553557840644,0.2165380521392308,0.1960286704012646,0.1781767143887744,0.1645869134666688,0.1483721918816569,0.1333328341875979,0.122600549469749,0.115196875898381,0.1090278019452619,0.103718760486954,0.0979267251018336,0.0932764460629045,0.0895268018789754,0.0856604266061273,0.0819518483267802,0.0788602242269307,0.0753537242969741,0.0723563233168145,0.0696820362154282,0.0676512685487484,0.0656949322633928,0.0639747803652697,0.0621338472340908,0.0606877632209226,0.0599497491539329,0.0593604953649937,0.0589680915224672,0.058549156112037,0.0581028662063587,0.0576916908172948,0.0573824664657682,0.0569727664501731,0.0566053514512907,0.056198561571652,0.0559207062408946,0.0554000213331855,0.0549197935685579,0.0544078880969931,0.0538023258431723,0.052829289560591,0.0518585854474098,0.0507949833679344,0.0495321826828638,0.0459109677012161
balanced3_max_topk_eff_global_rf,FB15k-237,0.1355048460865182,0.0998279249640443,0.0946328324995735,0.0919169687976817,0.0784641606813913,0.079322161853893,0.0680037512269662,0.0644300570194689,0.0529130530957622,0.0477125529321225,0.0437076582991928,0.041492202775494,0.0403403050894561,0.0372936029240016,0.0339319975343033,0.0328857434667417,0.0291094191106153,0.0270930113151404,0.0255079273764851,0.0248190226448599,0.0238283923372542,0.0226473511525489,0.0211968644053552,0.0205743243812126,0.0194152487686918,0.018527473197974,0.0174874787517294,0.0165140335548756,0.0161820141109012,0.0155131668701664,0.015163639346678,0.0146309703832585,0.0143100937488247,0.0141082755000805,0.013797539579651,0.0135885762668634,0.0134250691367945,0.0132521388943456,0.0130669107272174,0.0130500160399329,0.0128887202454122,0.0125941967797018,0.012107647978979,0.011657251849412,0.0112496047720178,0.010897116337069,0.0103981880739962,0.0098746424915394,0.0093788392623037,0.0091863930002085
balanced3_max_topk_eff_global_rf,KG20C,0.1627303594426008,0.1368625530945566,0.0956952921180109,0.0823265281572074,0.096769661256723,0.0993100097475114,0.099000804477501,0.1006901470611287,0.0893896151147748,0.0938892011482241,0.0958378183548966,0.094192608174934,0.0871340534201963,0.0868854945554595,0.0823086300300035,0.0822243563849014,0.0846864319473486,0.0833952389858605,0.086691005226078,0.0792148879307339,0.0724432328416908,0.0727374450963103,0.0709989305756142,0.068400057869598,0.0671487463917177,0.0640125194205707,0.0610557263982507,0.0606175110200253,0.0602018264130244,0.0597007223624155,0.0558773708163338,0.0542007021117463,0.0499126170179939,0.0470436044125315,0.04666148602888,0.0452945758593013,0.0455147113848706,0.0458660311650798,0.0462654536299664,0.0452967145933258,0.0432074964672133,0.0424811605534669,0.0429547297963834,0.0427517825230612,0.0415429555930757,0.0404456881020882,0.0398100539442864,0.0382596233643828,0.0357020238099081,0.0335983049479202
balanced3_max_topk_eff_global_rf,WN18RR,0.043103899041422,0.0413262696037488,0.0424916397649324,0.0342321223770347,0.0318678432389558,0.0270062487601823,0.0257000373759044,0.0217980177429275,0.018233109036289,0.0146336428849607,0.0122008478136144,0.0103991780424657,0.009037016630458,0.0080190656356404,0.0071901676889021,0.0065382577853108,0.0060232483721376,0.0056313787023305,0.0052160894113646,0.0048602879340255,0.0046156394531897,0.0043733891709796,0.0041044039559285,0.0039117631392355,0.0037654154263915,0.0038231937797024,0.0039793564603125,0.0040235851479693,0.0040603747618712,0.0038705552548397,0.0039259124428612,0.0040175704384726,0.0038558318316859,0.0038254164129938,0.0040506024293451,0.0040881183465795,0.0042920334678773,0.0043485173048964,0.0044663940403535,0.0045836816875854,0.0042880456893612,0.0043694872541972,0.0043766352872121,0.0042569040612139,0.0042502536745581,0.0043269087619772,0.0044492347081439,0.0045161328263005,0.0042804987960471,0.0041565388272568
balanced3_max_topk_eff_global_rf,YAGO3-10,0.2235132522221066,0.1350064029098177,0.1309476473069863,0.1076943039544393,0.1095340372510904,0.10867807358316,0.1092114896405334,0.0949293820787842,0.0988817731620808,0.0957383620067324,0.0931051137328198,0.0908485492077488,0.0867603595302384,0.0825436660262821,0.0812444131393985,0.0800332370574752,0.0786220451764743,0.0746845636206681,0.0731906829481483,0.0726505350017232,0.0704897377146362,0.0668998460018519,0.0647203151019777,0.0634213487223454,0.0613490049763558,0.0582672943266415,0.056066565602417,0.0550714449411315,0.0528537481348909,0.0511854300559568,0.049533513493094,0.047899239490651,0.0452365076979077,0.0438964391033174,0.0423550987828584,0.0411786579184305,0.0396714376555493,0.0383873572244892,0.037386211169333,0.0365995574323942,0.0361555073748176,0.0360718582757479,0.0357625403738832,0.0358772596398482,0.0355374220247324,0.0351622469217627,0.0350970078551824,0.0348918333381087,0.0337607462634717,0.0330330397451519
balanced3_max_topk_eff_global_rf,codex-l,0.0479168822089768,0.061205828570128,0.0647323375440689,0.0591072228167568,0.0506060758464934,0.0440498859142532,0.0461724824610569,0.0440974849129975,0.0414939953482533,0.038414088337817,0.0363588385223012,0.0342244567169081,0.0313020942955193,0.0294179160686838,0.0271322933195246,0.0262967672067653,0.0262122696341415,0.0249528295111036,0.0245703889180382,0.0239097513024872,0.0228880352533473,0.0216496546026594,0.0207405929685962,0.0201161268700336,0.0196306607952458,0.0188524052097662,0.0187378322329028,0.018397548633436,0.0180722777934854,0.0180135096825535,0.0179987236916725,0.0181646998864661,0.0181974098917132,0.0180320297840164,0.0174691693984287,0.0173509145871599,0.0175729005918729,0.0173291956139278,0.0171048827691928,0.0170155119649297,0.0166777248933873,0.0165832877413909,0.016495461848534,0.0164495271806868,0.0163680138446289,0.0162887024970017,0.0161181392643126,0.0160127921431638,0.0157709110509949,0.0149772581335478
balanced3_max_topk_eff_global_rf,codex-m,0.1990292783288856,0.1734151477611356,0.1080263396246832,0.0859757214847025,0.062580673344184,0.0537247931204574,0.0506813635898542,0.0407824129174396,0.0410729444925606,0.0387184225781309,0.032425923107006,0.0294969994200056,0.027176958460338,0.0266452802578809,0.0251478742783983,0.0239601587172437,0.0217478242960187,0.0194180844154496,0.018398384090787,0.017463443351362,0.0165975244273961,0.0164465906387838,0.0158312753196245,0.0145456136831509,0.0140367147222613,0.0127374347277318,0.0118670283879898,0.0114521730918197,0.0103483788068912,0.0096588513512485,0.0088560091189553,0.0083495209446171,0.0082570561438306,0.0080247396613741,0.0081070530886155,0.0081532600062994,0.0078792451429234,0.0074557788934783,0.0076166294940265,0.0075924499527371,0.008026658892678,0.0079627281310694,0.0080190489569182,0.0080774283311986,0.0081010115008228,0.0079587512954169,0.0079056547354348,0.0079660485718764,0.0078392737581429,0.0075604315685127
balanced3_max_topk_eff_global_rf,hetionet,0.5293494092765789,0.3122469891298856,0.2484579584423167,0.2140556762032277,0.1933702724489649,0.1807478581339576,0.1707086275786762,0.1598352162767591,0.1472508683795108,0.1364165865357192,0.1256453624972444,0.1154837064010365,0.1082536024321647,0.104285943211231,0.0995725415432187,0.0958234489257805,0.0924195861380341,0.0891266824552583,0.0872725199764499,0.0852816074075266,0.0829744497150943,0.0812603734081716,0.0799570710957768,0.0791290941798557,0.0781830114635293,0.0775971041428249,0.0766467630020348,0.0758301394158111,0.0750880819306032,0.0735926206567241,0.0721971099595106,0.0704190517882457,0.0690419776270276,0.0674787865028836,0.0662182799748112,0.0647839972466501,0.063585472048075,0.0625859604020637,0.0615131597622633,0.0607516201906839,0.0602237023587033,0.0595031918315329,0.058948888030035,0.0581452962307529,0.0571831958348996,0.0560016148192612,0.054921655808376,0.0531733694670164,0.051468447124306,0.0459109677012161
balanced3_syn_topk_eff_rf,FB15k-237,0.2301148223752223,0.1588377475892697,0.1438070458163007,0.1133161694292013,0.0964169251198074,0.0845414482322408,0.0752824309253796,0.0688538751767022,0.0625036441233217,0.0564129788665754,0.0519403251025756,0.0488503570410228,0.046953159182778,0.0449781133025779,0.041818130949409,0.0377505749440425,0.0358451495531872,0.0339641668109607,0.0324894732809819,0.0313482326648921,0.0299185638341117,0.028576069199685,0.0274108097712253,0.025998487775551,0.0248147472467659,0.0234012778390555,0.0221256673716974,0.021120683542031,0.0201318177413023,0.0189945122933494,0.0181237668790223,0.0172625229998977,0.0164375385998631,0.0156807722745637,0.0149777839289992,0.0144102763297004,0.0139381801899833,0.0135263250680384,0.0132567230927114,0.0128753023041836,0.0126108615808857,0.012301795279962,0.0119522356738193,0.0116856983731861,0.0113631474233222,0.0110914563961619,0.0108099419594565,0.0105608579336169,0.0101242580061136,0.0091863930002085
balanced3_syn_topk_eff_rf,KG20C,0.0464592349379355,0.0722413485104738,0.090714770690274,0.1039442732568241,0.0994245483550726,0.1038091027964978,0.0776510390007088,0.0682477869837958,0.0556649902133283,0.0592025841980394,0.0568577557103338,0.0484205228678087,0.0479097165686481,0.0467242195002355,0.0488951969053632,0.0466488887601348,0.0467515718593412,0.0490367515794716,0.0526764499367682,0.0557738764342516,0.059201970751993,0.0583089624398527,0.0588097142877177,0.0615806169166512,0.0592056901131892,0.060813828294894,0.0608697922708165,0.0623859676795448,0.0598672960157897,0.060490912324965,0.0605978980482724,0.0618525730516519,0.0616486033068341,0.0609134376999731,0.0602506793733206,0.0583347108824843,0.056105809993949,0.0533730085414658,0.0506406641006877,0.0483907878788996,0.0460907634644338,0.0429173560691413,0.0411860417571909,0.0399544254440265,0.0374678124800753,0.0359433425079678,0.035332096234699,0.0331122212740135,0.0332740355015419,0.03359830494792
balanced3_syn_topk_eff_rf,WN18RR,0.0117791170455345,0.0167471902323672,0.0227475265513492,0.0219508815828395,0.0206921843980265,0.022362483301745,0.0220791950076577,0.0209240227415552,0.0205710275679502,0.0201752162099593,0.0193084328840478,0.0192615614827058,0.0167747724103248,0.0165030527993554,0.0164872464780296,0.0152531778266389,0.0147143567366572,0.0136971106976326,0.0135011677122736,0.0134366537801466,0.0133046154883331,0.0131823566849778,0.0131156078184964,0.0131627424886673,0.0131160530115503,0.0131451677054106,0.0128847898548534,0.0126215004323819,0.0126512358998347,0.0123992024358439,0.0119759167620305,0.0117326518883147,0.010811960845954,0.0098631971022384,0.0090053713309177,0.0082730575804561,0.0076779472309873,0.0071371306648562,0.0066689912599016,0.0062540823955086,0.0058877790401881,0.0055645519842066,0.0052742050899599,0.0050133408935406,0.0048127181966466,0.0045945384546466,0.004396860912432,0.0042140456436068,0.0040549000092322,0.004156538827257
balanced3_syn_topk_eff_rf,YAGO3-10,0.1738166050055831,0.1471462947906818,0.1273240448329455,0.118909079894796,0.116707977106224,0.1108293038553838,0.1220740586958826,0.1146998697455858,0.1112188922272767,0.1033560753601456,0.0965764406690217,0.0911046773832497,0.0902088573144754,0.0855276675416811,0.0836196007360772,0.0808082054691234,0.080190349619768,0.0803407191406684,0.0799802753072425,0.0763111086967971,0.0746321578801059,0.0717001114974156,0.070153763409168,0.0669531941117851,0.0653770855923869,0.0632190375405854,0.0603540247550142,0.0577127429555137,0.0549560908725401,0.0527291799813125,0.0507719430765998,0.0488522701742379,0.0475935902207778,0.0463267232623954,0.045313515814934,0.0442507067439346,0.0431053005937236,0.0422928984052479,0.0411636908611885,0.0400387948505003,0.0391222903727628,0.0381047760848083,0.0369316701990782,0.0361555625161704,0.0353573978256107,0.0345737720663572,0.0339211851115131,0.0337248399197738,0.0332582165696426,0.0330330397451521
balanced3_syn_topk_eff_rf,codex-l,0.1678664177296118,0.1232322929687927,0.0980990320377042,0.0841580976569558,0.0705119733511425,0.0650902753437652,0.0613202277743452,0.055568231024548,0.0505213787009588,0.0503773849234652,0.048419984395285,0.0472008464467443,0.0438087502249036,0.0408234783626129,0.0380282426500997,0.0364525303712801,0.0352550393409307,0.0333204534385098,0.0327070897246974,0.0320520403829591,0.0311829523795215,0.0305329526939515,0.0291227553420205,0.0286826145735645,0.0282318934233447,0.0273413501470181,0.0272971263812769,0.0266019598222642,0.025980401034936,0.0252861000814783,0.0249806906307947,0.0247532597828752,0.024295632914054,0.0237075749349664,0.023324975512212,0.0226199720509827,0.0221485703774961,0.0213552308931908,0.0206574222375235,0.019960868705998,0.0194761114319483,0.0189657159222542,0.0182440879979559,0.0176758925084814,0.0173256281723488,0.0168038877615226,0.0162979259076998,0.0159738364646482,0.0157857169980915,0.0149772581335478
balanced3_syn_topk_eff_rf,codex-m,0.2947102494373743,0.129312638226853,0.0705522472666195,0.0504370337126303,0.0374512084377294,0.0327023556169696,0.0288647749399442,0.0277989099532298,0.0248562238186551,0.0223396586754955,0.0225763243316321,0.0226225735577469,0.0220552980977235,0.0220865401819394,0.0217415569345633,0.0218264401620484,0.0214707345062028,0.0203608049423709,0.0200558235568235,0.0201144382148541,0.0198154559447534,0.0194387418853738,0.0191264977384073,0.0180426727359492,0.0178081534317648,0.0177810411568857,0.0176790213043194,0.0164391763140603,0.0160858826594303,0.0155325521061642,0.0146510552157288,0.0145272696713689,0.0140157552364923,0.0133070769914158,0.0127680008841404,0.0118517534411186,0.011627280631228,0.0110744310881785,0.0103525589920696,0.0099939846749119,0.0096867811111576,0.0092250449019379,0.0088640106195048,0.0087921364959169,0.0086484444252961,0.0084291292394462,0.0079634764372946,0.0075492958324889,0.0075390106470014,0.0075604315685127
balanced3_syn_topk_eff_rf,hetionet,0.6780419462815708,0.5247738996491289,0.4232024847771549,0.3473986665744117,0.2914793496669055,0.2590456542849535,0.2336217028287401,0.212958286333379,0.1949771132117543,0.175714141134966,0.1556553246654732,0.1427890869379531,0.1340924434967221,0.1263319741292079,0.1188802209450676,0.1130330455217851,0.1068676247256623,0.1014839233282172,0.0964806952009831,0.0919312355952344,0.0876343111565574,0.084045415533061,0.0807182972845448,0.0778858115515133,0.0755784349819852,0.0730109682755226,0.070973406214454,0.0686319980897804,0.0667419436806306,0.0656226514297022,0.0647536501521959,0.0640395985703403,0.0634072836865837,0.0628116302149213,0.0622986966876433,0.0618075239779671,0.0612802951596291,0.0607046550444208,0.0602774872434501,0.05975017778383,0.0591371353028227,0.0585317095584982,0.057667993255303,0.0569041211989707,0.0562398217376844,0.0553082273458858,0.0543208234842964,0.0529037597749788,0.0513122884325902,0.0459109677012161
