dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
codex-m,rule5,0.2,4119,0.3816198873975352,0.39001338687705484,0.02199439745333831
codex-m,rule5,0.5,10297,0.40535969288734847,0.4091926951784793,0.009455805198165246
hetionet,rule5,0.1,45004,0.5949411048468013,0.6732251133699778,0.13158278674211776
hetionet,rule5,0.2,90008,0.5810027762534872,0.6393931498447373,0.10049930220260217
hetionet,rule5,0.5,225020,0.5568456571519129,0.5895980326529234,0.05881769046835772
FB15k-237,ratio1,0.1,4082,0.2763263197642253,0.2973725133168425,0.07616427407485049
FB15k-237,ratio1,0.2,8164,0.27309275519426335,0.28671151652356064,0.04986862913887857
FB15k-237,ratio1,0.5,20410,0.35053394882190114,0.35640257990907154,0.016741976367464773
KG20C,ratio1,0.1,745,0.12772138327001045,0.14060187737544325,0.10084837617364895
KG20C,ratio1,0.2,1490,0.1410584949315511,0.1559905035630725,0.1058568549080805
KG20C,ratio1,0.5,3724,0.15681423603466843,0.16986912214055505,0.08325064379359315
WN18RR,ratio1,0.1,606,0.42561325371941067,0.43540382337150924,0.02300344166103696
WN18RR,ratio1,0.2,1211,0.4027712462999168,0.4085306234812197,0.014299375226538125
WN18RR,ratio1,0.5,3028,0.653520063589941,0.6571439254606081,0.00554514248691973
YAGO3-10,ratio1,0.1,998,0.2869297176162867,0.3381715465425196,0.17858669137492034
YAGO3-10,ratio1,0.2,1995,0.489158739535527,0.532456058459764,0.08851384105975346
YAGO3-10,ratio1,0.5,4988,0.6210378480729843,0.6554524835623213,0.05541471521602426
codex-l,ratio1,0.1,6113,0.2684316806841362,0.28606866489001725,0.06570381022437699
codex-l,ratio1,0.2,12226,0.3167050158344704,0.3291452313880634,0.03928013429409982
codex-l,ratio1,0.5,30564,0.34238076303321696,0.3487024996234712,0.018464053103476985
codex-m,ratio1,0.1,2059,0.302449676443028,0.3090668998756716,0.021878758511054475
codex-m,ratio1,0.2,4119,0.356971708269497,0.3613494236504281,0.012263479932774324
codex-m,ratio1,0.5,10297,0.3516099047876931,0.3566283340999373,0.014272718839574372
hetionet,ratio1,0.1,45004,0.45667713671868626,0.5631709772615187,0.23319284452909406
hetionet,ratio1,0.2,90008,0.5380173245064924,0.6190604500388549,0.15063292916580506
hetionet,ratio1,0.5,225020,0.47441901441619766,0.511969701557245,0.07915088982522289
FB15k-237,ratio3,0.1,4082,0.2812709918763605,0.29933924259727374,0.06423787465738928
FB15k-237,ratio3,0.2,8164,0.28190960069750914,0.2952995707507145,0.04749738930520819
FB15k-237,ratio3,0.5,20410,0.34954991790658096,0.3555054876397821,0.017037823292502807
KG20C,ratio3,0.1,745,0.15586698865469908,0.17764307157885176,0.1397093965316445
KG20C,ratio3,0.2,1490,0.14009957510071228,0.15720671175387377,0.12210698455626168
KG20C,ratio3,0.5,3724,0.15595700954610617,0.16745652594096114,0.07373516861039398
WN18RR,ratio3,0.1,606,0.43717917399601675,0.4476391293189368,0.023926014652782435
WN18RR,ratio3,0.2,1211,0.4039545866881049,0.4105069939367378,0.016220653173798505
WN18RR,ratio3,0.5,3028,0.6539804165301176,0.6579170749605983,0.0060195356481280715
YAGO3-10,ratio3,0.1,998,0.33467098575277143,0.3969941555280614,0.1862222075663571
YAGO3-10,ratio3,0.2,1995,0.4748762598615143,0.5303123502438768,0.11673796958923366
YAGO3-10,ratio3,0.5,4988,0.5904262631574594,0.6258150291311144,0.05993765552433983
codex-l,ratio3,0.1,6113,0.30733236048254686,0.3267192133478013,0.06308106583639561
codex-l,ratio3,0.2,12226,0.35103634913632725,0.3643141155670583,0.03782447733233041
codex-l,ratio3,0.5,30564,0.3507879359014424,0.35713053847378207,0.018081016828702
codex-m,ratio3,0.1,2059,0.30632039140428013,0.31080114371716844,0.01462766579902497
codex-m,ratio3,0.2,4119,0.3593258127619495,0.3634565946341313,0.01149592299097768
codex-m,ratio3,0.5,10297,0.3459643983700556,0.3508601371397879,0.014150990081053472
hetionet,ratio3,0.1,45004,0.4297774040899358,0.5424498619403131,0.2621646852024806
hetionet,ratio3,0.2,90008,0.5307043980133798,0.6171485844597195,0.16288575480047252
hetionet,ratio3,0.5,225020,0.47866946077240374,0.5164226196868795,0.0788710415190379
FB15k-237,ratio5,0.1,4082,0.27508395846366707,0.2999956042658409,0.0905601545844561
FB15k-237,ratio5,0.2,8164,0.28527194690535723,0.30001942449703595,0.05169620690593657
FB15k-237,ratio5,0.5,20410,0.3468196896884125,0.3529853017672979,0.017777572214612958
KG20C,ratio5,0.1,745,0.1736207150730872,0.19507302065676874,0.12355844505450286
KG20C,ratio5,0.2,1490,0.1553959687367751,0.17267851729466743,0.11121619626547186
KG20C,ratio5,0.5,3724,0.16032913537811067,0.1733937153781737,0.08148600046555665
WN18RR,ratio5,0.1,606,0.42402005644952256,0.43375178690592525,0.022951108817564236
WN18RR,ratio5,0.2,1211,0.3994277554192615,0.4050745767457939,0.014137278268519848
WN18RR,ratio5,0.5,3028,0.655638978937305,0.6592058368901631,0.005440277450616815
YAGO3-10,ratio5,0.1,998,0.4405402365486681,0.4871349655910901,0.1057672493379036
YAGO3-10,ratio5,0.2,1995,0.5376240316017069,0.5771170193072962,0.07345837496871277
YAGO3-10,ratio5,0.5,4988,0.6025840649683465,0.6361135186326355,0.055642781835013144
codex-l,ratio5,0.1,6113,0.34025313957825554,0.35757623562734364,0.050912376798521564
codex-l,ratio5,0.2,12226,0.36208653730221424,0.37454278588838225,0.03440130273546038
codex-l,ratio5,0.5,30564,0.34652382789574876,0.352843848920632,0.018238344714305077
codex-m,ratio5,0.1,2059,0.3413524407055723,0.3449772605404315,0.010618994923155434
codex-m,ratio5,0.2,4119,0.3475502017800437,0.35194043733839014,0.012631946509773284
codex-m,ratio5,0.5,10297,0.3456505596544928,0.3506600927171021,0.014493056419803585
hetionet,ratio5,0.1,45004,0.44030378502410583,0.5454900768860632,0.23889481635093968
hetionet,ratio5,0.2,90008,0.5361697462648282,0.6189206675959547,0.15433717009883963
hetionet,ratio5,0.5,225020,0.470704260371869,0.5089616173740708,0.0812768445562344
FB15k-237,comp1+rule1,0.1,4082,0.26384731894214614,0.28917536900940133,0.0959951011395681
FB15k-237,comp1+rule1,0.2,8164,0.2975971110378594,0.31351291371873874,0.05348103893002709
FB15k-237,comp1+rule1,0.5,20410,0.36343699117014017,0.3704826634163901,0.01938622764723341
KG20C,comp1+rule1,0.1,745,0.2112170668584633,0.24878160542047997,0.1778480267751692
KG20C,comp1+rule1,0.2,1490,0.1758379834380526,0.19867047518086098,0.1298495995937774
KG20C,comp1+rule1,0.5,3724,0.15429521876430902,0.1669584652398129,0.08207154166486119
WN18RR,comp1+rule1,0.1,606,0.3724510474811999,0.3831765765981829,0.028797151167964996
WN18RR,comp1+rule1,0.2,1211,0.30382037499494774,0.309330984758962,0.01813772287031723
WN18RR,comp1+rule1,0.5,3028,0.22569266569815907,0.2291694528119652,0.015404962775600328
YAGO3-10,comp1+rule1,0.1,998,0.5341446349945059,0.6063352635638255,0.13515183686168086
YAGO3-10,comp1+rule1,0.2,1995,0.6447058650117896,0.6990307628752707,0.08426307377006359
YAGO3-10,comp1+rule1,0.5,4988,0.6382204379874074,0.6774898497500005,0.06152954281192713
codex-l,comp1+rule1,0.1,6113,0.39990233755005156,0.43182040484226814,0.0798146554675283
codex-l,comp1+rule1,0.2,12226,0.3549106828636818,0.3728362554522983,0.05050727818046985
codex-l,comp1+rule1,0.5,30564,0.3785310561012362,0.38686275252351016,0.022010602004728597
codex-m,comp1+rule1,0.1,2059,0.2914276052563318,0.30638243501178736,0.051315762425119926
codex-m,comp1+rule1,0.2,4119,0.3014475361649854,0.3099926653799467,0.028346986423151588
codex-m,comp1+rule1,0.5,10297,0.34264568943002177,0.34706882392669264,0.012908770292801908
hetionet,comp1+rule1,0.1,45004,0.48385434154510476,0.6146847820267303,0.2703922012228748
hetionet,comp1+rule1,0.2,90008,0.5650502143563468,0.6556948497999235,0.16041872587701023
hetionet,comp1+rule1,0.5,225020,0.5470769167520817,0.5869203648693884,0.07282970071896222
FB15k-237,comp3+rule3,0.1,4082,0.26985401897909556,0.29301186326795065,0.08581619194135115
FB15k-237,comp3+rule3,0.2,8164,0.2768285561765975,0.29500161806377323,0.06564735278098466
FB15k-237,comp3+rule3,0.5,20410,0.3464655353574614,0.3540970782775162,0.022026845793423844
KG20C,comp3+rule3,0.1,745,0.15276512987055363,0.19094549994040316,0.24992856748265702
KG20C,comp3+rule3,0.2,1490,0.15139638399398175,0.17626722153809268,0.1642762983368189
KG20C,comp3+rule3,0.5,3724,0.15374897685631533,0.16634894649941898,0.08195156742329957
WN18RR,comp3+rule3,0.1,606,0.41424281548226427,0.42487848904396824,0.025674974107449122
WN18RR,comp3+rule3,0.2,1211,0.4067885242905151,0.4125698215661436,0.014212046138006862
WN18RR,comp3+rule3,0.5,3028,0.2705731146337449,0.2735726165032422,0.011085735083315784
YAGO3-10,comp3+rule3,0.1,998,0.6386693775076225,0.7098120842349503,0.11139207426064313
YAGO3-10,comp3+rule3,0.2,1995,0.5545033543188376,0.6208522426390684,0.1196546203074551
YAGO3-10,comp3+rule3,0.5,4988,0.59631006112508,0.6338319934311419,0.062923527124912
codex-l,comp3+rule3,0.1,6113,0.4038186530077421,0.43194504009598633,0.06965103488596158
codex-l,comp3+rule3,0.2,12226,0.40424502988633887,0.4214979056267223,0.042679252593988304
codex-l,comp3+rule3,0.5,30564,0.38152749244132284,0.3896805346373428,0.02136947495932784
codex-m,comp3+rule3,0.1,2059,0.31573986887841754,0.32880034069878034,0.04136465840299697
codex-m,comp3+rule3,0.2,4119,0.34077920487354507,0.3503359423094359,0.028043781132235157
codex-m,comp3+rule3,0.5,10297,0.35509540722517313,0.36024023193244376,0.014488570121123034
hetionet,comp3+rule3,0.1,45004,0.48219620100249994,0.6144404280998014,0.2742539796505279
hetionet,comp3+rule3,0.2,90008,0.5601283134778976,0.6516527588324316,0.1633990697350196
hetionet,comp3+rule3,0.5,225020,0.5522248022178553,0.5927224851119304,0.07333550164974034
FB15k-237,comp5+rule5,0.1,4082,0.2501446156118903,0.27517616141341583,0.10006829745383383
FB15k-237,comp5+rule5,0.2,8164,0.270370067398308,0.285953141963497,0.05763609379965917
FB15k-237,comp5+rule5,0.5,20410,0.33881540923966447,0.34600252295621126,0.021212475939849984
KG20C,comp5+rule5,0.1,745,0.1641106002278561,0.20321022322581447,0.2382516604270004
KG20C,comp5+rule5,0.2,1490,0.1458451643599157,0.1717195329907594,0.17740984930423265
KG20C,comp5+rule5,0.5,3724,0.15427844906713467,0.16758275815460733,0.08623569375968554
WN18RR,comp5+rule5,0.1,606,0.4500425908702698,0.4603065746787171,0.022806694336638955
WN18RR,comp5+rule5,0.2,1211,0.3281263157967849,0.33461733630124785,0.019782078400816028
WN18RR,comp5+rule5,0.5,3028,0.3063146400124566,0.30925785428752955,0.00960846753832345
YAGO3-10,comp5+rule5,0.1,998,0.6370604331745101,0.7208168836821321,0.13147332049843152
YAGO3-10,comp5+rule5,0.2,1995,0.5965533704817867,0.6550864164995185,0.09811870808886636
YAGO3-10,comp5+rule5,0.5,4988,0.6187275770027213,0.6529903442961794,0.055376176150796264
codex-l,comp5+rule5,0.1,6113,0.32270911646904543,0.34654156555533083,0.07385118011864855
codex-l,comp5+rule5,0.2,12226,0.3764137747336064,0.3932431102825328,0.04470966972671708
codex-l,comp5+rule5,0.5,30564,0.35495117891488565,0.36346286820845114,0.023979887373769104
codex-m,comp5+rule5,0.1,2059,0.31766704401549656,0.33184699710748833,0.04463778462112056
codex-m,comp5+rule5,0.2,4119,0.3517520485911029,0.3605986727846097,0.025150171062090054
codex-m,comp5+rule5,0.5,10297,0.34272266946068275,0.3475141537365327,0.013980645877291975
hetionet,comp5+rule5,0.1,45004,0.467924478218253,0.610782275264946,0.30530096991433764
hetionet,comp5+rule5,0.2,90008,0.5596378491507016,0.652457514392275,0.16585666137920296
hetionet,comp5+rule5,0.5,225020,0.5616482660549265,0.6024046474847558,0.07256566768398698
