feature_or_component,sort_direction,10%,20%,100%
compact_formula,desc,0.04289932323685803,0.04052966856201988,0.0216214023457232
candidate_dep_coverage,desc,0.04177061981367206,0.03696106040598129,0.02162140234569116
synergy_weight_mean,desc,0.04122189598600449,0.03890565805655918,0.021621402345737444
synergy_weight_top3_mean,desc,0.039702122440328814,0.03523938552894273,0.021621402345744167
