dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
KG20C,balanced4_rf,0.1,745,0.17376248300969083,0.23370665261847523,0.34497763021400485
KG20C,balanced4_rf,0.12,894,0.18146838889181205,0.23905889625421453,0.3173583438641583
KG20C,balanced4_rf,0.14,1043,0.18201488006521274,0.23645803457547682,0.29911375647286675
KG20C,balanced4_rf,0.16,1192,0.18225196474412392,0.23275072801551414,0.27708213374977286
KG20C,balanced4_rf,0.18,1341,0.17826228127078014,0.22591793684781522,0.26733448734814624
KG20C,balanced4_rf,0.2,1490,0.17757328139130638,0.22340825718417806,0.25811865069874007
KG20C,balanced4_rf,0.22,1639,0.17448106291082444,0.21722220621355803,0.24496150235271186
KG20C,balanced4_rf,0.24,1788,0.17460979216452302,0.21551110126803225,0.23424407415232862
KG20C,balanced4_rf,0.26,1936,0.17379386142892028,0.21366922125242754,0.22944055385877848
KG20C,balanced4_rf,0.28,2085,0.1779823611615891,0.21612767874179323,0.2143207749984406
KG20C,balanced4_rf,0.3,2234,0.1772200212931484,0.21462820758403783,0.21108329644657187
KG20C,balanced4_rf,0.32,2383,0.17782462655079706,0.21375600273059553,0.20206074308574107
KG20C,balanced4_rf,0.34,2532,0.17751413078607797,0.21183650828480777,0.19335011442042127
KG20C,balanced4_rf,0.36,2681,0.17690613840769745,0.209445209435106,0.18393409816237738
KG20C,balanced4_rf,0.38,2830,0.17472345388744487,0.20609053718445594,0.17952417147853228
KG20C,balanced4_rf,0.4,2979,0.17344212817888208,0.20389120071504263,0.17555753527629947
KG20C,balanced4_rf,0.42,3128,0.17281494066180678,0.20206434261383857,0.1692527384496918
KG20C,balanced4_rf,0.44,3277,0.17287978603531917,0.20062136729688482,0.160467466427209
KG20C,balanced4_rf,0.46,3426,0.17237043253623674,0.19853737714289285,0.15180645672020998
KG20C,balanced4_rf,0.48,3575,0.1712681689163577,0.1962781159140351,0.14602799315202297
KG20C,balanced4_rf,0.5,3724,0.17157131238711462,0.1952564636186606,0.13804843538239897
KG20C,balanced4_rf,0.52,3873,0.17151425562681438,0.19448457125625304,0.1339265680598476
KG20C,balanced4_rf,0.54,4022,0.17301903728411608,0.19476586048625072,0.125690349128599
KG20C,balanced4_rf,0.56,4171,0.17408547186279197,0.19500083342578386,0.1201442104225483
KG20C,balanced4_rf,0.58,4320,0.1767223862697435,0.1964396582740178,0.11157201088366064
KG20C,balanced4_rf,0.6,4469,0.17580288459723953,0.19490696903858118,0.10866763924328482
KG20C,balanced4_rf,0.62,4618,0.17670454325942767,0.19462653736745342,0.10142350489378016
KG20C,balanced4_rf,0.64,4767,0.17973667897292367,0.19667555007725582,0.0942427066146243
KG20C,balanced4_rf,0.66,4916,0.17850973483733584,0.19496271410941868,0.09216852675892073
KG20C,balanced4_rf,0.68,5065,0.17789191227152393,0.19373448804308296,0.08905731333855038
KG20C,balanced4_rf,0.7,5214,0.1809891536348548,0.1963935607512709,0.08511232196540619
KG20C,balanced4_rf,0.72,5363,0.18499958056793972,0.19956723064306892,0.0787442329891086
KG20C,balanced4_rf,0.74,5512,0.18840628972289494,0.20249072670528945,0.0747556623672685
KG20C,balanced4_rf,0.76,5660,0.1943973154441461,0.20778279011585707,0.06885627325217292
KG20C,balanced4_rf,0.78,5809,0.20264161268659867,0.2155885301423595,0.06389071466670715
KG20C,balanced4_rf,0.8,5958,0.2048964750498177,0.21727944402217778,0.060435246479224825
KG20C,balanced4_rf,0.82,6107,0.20521402068495465,0.21714361277868227,0.05813244170115439
KG20C,balanced4_rf,0.84,6256,0.20857333646625942,0.22021809360179956,0.05583051665582328
KG20C,balanced4_rf,0.86,6405,0.21095950029953353,0.2222582103631948,0.053558669069743825
KG20C,balanced4_rf,0.88,6554,0.22207903459447123,0.23309930972935725,0.04962321254237101
KG20C,balanced4_rf,0.9,6703,0.2278148745301875,0.23859011139874686,0.04729821479295704
KG20C,balanced4_rf,0.92,6852,0.22786110110994284,0.2383114496637865,0.04586280195671222
KG20C,balanced4_rf,0.94,7001,0.22497092454330783,0.2350477122082615,0.04479151110486668
KG20C,balanced4_rf,0.96,7150,0.2248823341836367,0.23435754891165655,0.04213409987234695
KG20C,balanced4_rf,0.98,7299,0.22604793301890866,0.2346217203339962,0.03792906752379088
KG20C,balanced4_rf,1.0,7448,0.22638074035722042,0.23398674950607826,0.033598304947920266
WN18RR,balanced4_rf,0.02,121,0.5536734251255333,0.6022366714032549,0.08771099365426638
WN18RR,balanced4_rf,0.04,242,0.4679913584467966,0.5010503890224504,0.07064025858377465
WN18RR,balanced4_rf,0.06,363,0.4283457926131455,0.4552520923124912,0.06281443675494613
WN18RR,balanced4_rf,0.08,484,0.39149092312168227,0.41400277422776915,0.05750286858908815
WN18RR,balanced4_rf,0.1,606,0.36834196936368935,0.3878752396296921,0.05303025962462682
WN18RR,balanced4_rf,0.12,727,0.36677707265794746,0.38436991675614945,0.04796604098154433
WN18RR,balanced4_rf,0.14,848,0.35207196355795706,0.36785623906235976,0.044832526125881955
WN18RR,balanced4_rf,0.16,969,0.34021709894500923,0.3546823214156417,0.0425176233513489
WN18RR,balanced4_rf,0.18,1090,0.34870108409489176,0.36222461452706367,0.038782587863970486
WN18RR,balanced4_rf,0.2,1211,0.3515961958667694,0.3640543423597954,0.03543310945760858
WN18RR,balanced4_rf,0.22,1332,0.3518006101219052,0.36348829593020876,0.033222471684325905
WN18RR,balanced4_rf,0.24,1453,0.3407287430882566,0.3515387643531068,0.03172617950241485
WN18RR,balanced4_rf,0.26,1574,0.3301618227149832,0.3402370500195814,0.03051602763077721
WN18RR,balanced4_rf,0.28,1695,0.31584424432554403,0.32531004376645345,0.029969833584027272
WN18RR,balanced4_rf,0.3,1816,0.306474350416238,0.31543689843354006,0.02924403952607979
WN18RR,balanced4_rf,0.32,1938,0.3013971424908847,0.3099650801642864,0.028427401808100772
WN18RR,balanced4_rf,0.34,2059,0.2965762162513028,0.3047746915021213,0.027643738107008264
WN18RR,balanced4_rf,0.36,2180,0.28858215841979645,0.2963976755275672,0.027082468128198034
WN18RR,balanced4_rf,0.38,2301,0.2777553560968937,0.28520288607847766,0.026813272248783937
WN18RR,balanced4_rf,0.4,2422,0.2734238327714303,0.2805577916112946,0.026091210731538528
WN18RR,balanced4_rf,0.42,2543,0.26909085180015757,0.2759444848492636,0.025469587699681107
WN18RR,balanced4_rf,0.44,2664,0.2628298643941328,0.269403094130914,0.0250094476589775
WN18RR,balanced4_rf,0.46,2785,0.254540673165481,0.2608491652400383,0.024783827260706826
WN18RR,balanced4_rf,0.48,2906,0.24937895484666442,0.25545821488375975,0.02437759850598975
WN18RR,balanced4_rf,0.5,3028,0.24477031810170813,0.2506365682172669,0.023966345924023358
WN18RR,balanced4_rf,0.52,3149,0.24032157848529978,0.2459906696719601,0.023589605321301166
WN18RR,balanced4_rf,0.54,3270,0.2396021757819783,0.24512753295505263,0.02306054673769764
WN18RR,balanced4_rf,0.56,3391,0.2382182863177208,0.24358246798149175,0.022517925666783345
WN18RR,balanced4_rf,0.58,3512,0.23775511471054026,0.24292325072374557,0.02173722327486982
WN18RR,balanced4_rf,0.6,3633,0.24028190715787218,0.245291588042398,0.020849180630293285
WN18RR,balanced4_rf,0.62,3754,0.24914725763060058,0.2538625801202537,0.01892584543974518
WN18RR,balanced4_rf,0.64,3875,0.26220098982361495,0.26675303668168554,0.017360906460089254
WN18RR,balanced4_rf,0.66,3996,0.2824925145414281,0.286928913344743,0.015704482685201526
WN18RR,balanced4_rf,0.68,4117,0.3019906631315985,0.30631144764583046,0.01430767583814041
WN18RR,balanced4_rf,0.7,4238,0.32193743720769197,0.3261365493666243,0.013043255221738326
WN18RR,balanced4_rf,0.72,4360,0.34070238351533955,0.34478418023935736,0.011980534688082134
WN18RR,balanced4_rf,0.74,4481,0.3583029996191102,0.36227492285107055,0.011085375328095504
WN18RR,balanced4_rf,0.76,4602,0.3751687497285653,0.3790362395161391,0.010308667207415079
WN18RR,balanced4_rf,0.78,4723,0.3911702597452419,0.39493866711395126,0.009633675553871734
WN18RR,balanced4_rf,0.8,4844,0.4063721117370491,0.41004638671690347,0.009041651416846763
WN18RR,balanced4_rf,0.82,4965,0.42083336328457566,0.42441809400006686,0.008518171390957674
WN18RR,balanced4_rf,0.84,5086,0.43460594635017186,0.4381053934603595,0.008052000069433074
WN18RR,balanced4_rf,0.86,5207,0.44773843625235854,0.4511565633893692,0.0076342052865081556
WN18RR,balanced4_rf,0.88,5328,0.4602748298549697,0.4636153306061736,0.007257622043457035
WN18RR,balanced4_rf,0.9,5450,0.4723509152103368,0.4756166377795871,0.006913763611098522
WN18RR,balanced4_rf,0.92,5571,0.48380533195858605,0.4870001242763771,0.006603466532412172
WN18RR,balanced4_rf,0.94,5692,0.49477327226748125,0.49790014999102555,0.006319819397709647
WN18RR,balanced4_rf,0.96,5813,0.505291180243568,0.5083497591695109,0.006053101747132139
WN18RR,balanced4_rf,0.98,5934,0.514530976542361,0.5175307334054317,0.0058300802086377335
WN18RR,balanced4_rf,1.0,6055,0.5112021246888967,0.5133269561687425,0.004156538827257084
YAGO3-10,balanced4_rf,0.02,200,0.27558411715028114,0.48457959270145734,0.7583727165132927
YAGO3-10,balanced4_rf,0.04,399,0.35174059268544317,0.5418788218202294,0.5405637935705199
YAGO3-10,balanced4_rf,0.06,598,0.3738589158411437,0.5482056986480038,0.46634378750764305
YAGO3-10,balanced4_rf,0.08,798,0.39137683274473556,0.5508400669488169,0.4074416798913765
YAGO3-10,balanced4_rf,0.1,998,0.3942301653551069,0.5487308292337371,0.39190472332187487
YAGO3-10,balanced4_rf,0.12,1197,0.4145958472311715,0.555784440633477,0.34054512206336973
YAGO3-10,balanced4_rf,0.14,1397,0.42813025770545804,0.55426011494301,0.2946062675260057
YAGO3-10,balanced4_rf,0.16,1596,0.4309644763829405,0.5500435205251374,0.27630825895818667
YAGO3-10,balanced4_rf,0.18,1796,0.4422151942279269,0.5533599150973987,0.25133627772225653
YAGO3-10,balanced4_rf,0.2,1995,0.43588326818147066,0.5414616097363013,0.24221700914400635
YAGO3-10,balanced4_rf,0.22,2194,0.44207773185072274,0.5407824483074367,0.22327457219682767
YAGO3-10,balanced4_rf,0.24,2394,0.45068790598325664,0.5435800623913908,0.20611193505508707
YAGO3-10,balanced4_rf,0.26,2594,0.45219832311577923,0.5396000756620128,0.19328190326759698
YAGO3-10,balanced4_rf,0.28,2793,0.46074462590275134,0.5421257435481043,0.17662955370537503
YAGO3-10,balanced4_rf,0.3,2992,0.4684070162492394,0.5445297528966087,0.162514082852389
YAGO3-10,balanced4_rf,0.32,3192,0.47569165285196346,0.5470593646681609,0.15002935491577185
YAGO3-10,balanced4_rf,0.34,3392,0.48077268640279147,0.5467672452851792,0.13726769583390475
YAGO3-10,balanced4_rf,0.36,3591,0.4828874570166742,0.5453404216856511,0.1293323397853765
YAGO3-10,balanced4_rf,0.38,3790,0.4853914156333546,0.5443793681108492,0.12152656717368027
YAGO3-10,balanced4_rf,0.4,3990,0.48421588382559944,0.5395838970704478,0.11434571870589516
YAGO3-10,balanced4_rf,0.42,4190,0.4865183947246408,0.5393830307528047,0.10865906942343706
YAGO3-10,balanced4_rf,0.44,4389,0.4902891338293127,0.5399999906184629,0.10139090050985367
YAGO3-10,balanced4_rf,0.46,4588,0.49502042558828213,0.5414555664103585,0.09380449456584117
YAGO3-10,balanced4_rf,0.48,4788,0.4977421835544386,0.5419725906152107,0.088862082664799
YAGO3-10,balanced4_rf,0.5,4988,0.503564243287533,0.54591355806812,0.08409913004169711
YAGO3-10,balanced4_rf,0.52,5187,0.5079456772493807,0.5489729526543924,0.08077099036885582
YAGO3-10,balanced4_rf,0.54,5386,0.5113650613870239,0.5506195235958115,0.07676406773336053
YAGO3-10,balanced4_rf,0.56,5586,0.5142171109133088,0.5520991519296256,0.07366935135439956
YAGO3-10,balanced4_rf,0.58,5786,0.5198938495541551,0.5563657488417648,0.07015258849260664
YAGO3-10,balanced4_rf,0.6,5985,0.5247453973074576,0.5600652890822894,0.06730862615672861
YAGO3-10,balanced4_rf,0.62,6184,0.5283392088181892,0.5625198291551011,0.06469446099480014
YAGO3-10,balanced4_rf,0.64,6384,0.5320813501691434,0.5651206397177556,0.06209443262408909
YAGO3-10,balanced4_rf,0.66,6584,0.5360334655938931,0.567959133724587,0.059559095056354705
YAGO3-10,balanced4_rf,0.68,6783,0.5414754486553685,0.5724300418749639,0.05716712234407706
YAGO3-10,balanced4_rf,0.7,6982,0.5458402434205357,0.5758428312830193,0.054965877331562885
YAGO3-10,balanced4_rf,0.72,7182,0.5521984828461551,0.5812495373441138,0.05260980498936352
YAGO3-10,balanced4_rf,0.74,7382,0.5535705822918953,0.5818835653363693,0.05114611207707709
YAGO3-10,balanced4_rf,0.76,7581,0.5531877427989823,0.5805067738051006,0.04938473666804577
YAGO3-10,balanced4_rf,0.78,7780,0.5531381598167867,0.5797700947492693,0.048146985449898816
YAGO3-10,balanced4_rf,0.8,7980,0.5511859516317956,0.5770898629455324,0.046996682765676256
YAGO3-10,balanced4_rf,0.82,8179,0.5512280881734896,0.5763184610707093,0.0455172249664515
YAGO3-10,balanced4_rf,0.84,8379,0.5527466429186688,0.5769751444555711,0.043832923903379006
YAGO3-10,balanced4_rf,0.86,8578,0.55781790729196,0.5814082801118571,0.04229045448616242
YAGO3-10,balanced4_rf,0.88,8778,0.5662545316371554,0.5893073693909147,0.04071108744526741
YAGO3-10,balanced4_rf,0.9,8978,0.5731960143347258,0.5957331583043212,0.039318389182717794
YAGO3-10,balanced4_rf,0.92,9177,0.5807820803117866,0.6028293912872871,0.03796141741092396
YAGO3-10,balanced4_rf,0.94,9376,0.5799684856686035,0.6014865629796832,0.037102149242252525
YAGO3-10,balanced4_rf,0.96,9576,0.5681971958883336,0.589265542783246,0.03707928699291396
YAGO3-10,balanced4_rf,0.98,9776,0.5644734399148922,0.584718975710715,0.0358662327830257
YAGO3-10,balanced4_rf,1.0,9975,0.5616723217905851,0.5802260659200453,0.033033039745151926
codex-l,balanced4_rf,0.02,1223,0.2662797296547854,0.3635522218504889,0.3653019038355305
codex-l,balanced4_rf,0.04,2445,0.29592635411009016,0.36236391120103484,0.2245070645726559
codex-l,balanced4_rf,0.06,3668,0.3245683542827758,0.37941632886903054,0.16898743781554626
codex-l,balanced4_rf,0.08,4890,0.3388819420978997,0.38920493557185926,0.14849712310554963
codex-l,balanced4_rf,0.1,6113,0.3618597898128002,0.4065802155641856,0.12358495475421716
codex-l,balanced4_rf,0.12,7335,0.37701977327331443,0.4163651292822374,0.10435886602796351
codex-l,balanced4_rf,0.14,8558,0.38683516268427964,0.42233017985347165,0.09175747344912821
codex-l,balanced4_rf,0.16,9781,0.37914246439148325,0.4113348257268921,0.08490835070948077
codex-l,balanced4_rf,0.18,11003,0.3678732115920853,0.39721095621741775,0.07974960856313595
codex-l,balanced4_rf,0.2,12226,0.34988784102142695,0.377873285276549,0.07998404338208553
codex-l,balanced4_rf,0.22,13448,0.3501324458627699,0.3761276451698172,0.07424390288364124
codex-l,balanced4_rf,0.24,14671,0.3522428055636128,0.37619625688605435,0.06800267015848438
codex-l,balanced4_rf,0.26,15894,0.3533602030448712,0.3755383833050612,0.06276366175104808
codex-l,balanced4_rf,0.28,17116,0.3538378745416638,0.37460700088887666,0.05869673045633017
codex-l,balanced4_rf,0.3,18339,0.3530874512123035,0.3729316341360992,0.05620189235177264
codex-l,balanced4_rf,0.32,19561,0.35376415797144095,0.3723998872737641,0.0526783985386885
codex-l,balanced4_rf,0.34,20784,0.34749559167134453,0.36522660339092794,0.051025141453745704
codex-l,balanced4_rf,0.36,22006,0.33957297025964606,0.35652860129423614,0.04993221639998424
codex-l,balanced4_rf,0.38,23229,0.3339915503589241,0.3501781721736245,0.048464165627260636
codex-l,balanced4_rf,0.4,24452,0.32988289303961577,0.345330600291045,0.0468278518752232
codex-l,balanced4_rf,0.42,25674,0.3269605745662589,0.3419865210138568,0.04595644740204885
codex-l,balanced4_rf,0.44,26897,0.3235661459286223,0.33794121317309844,0.044426981701748414
codex-l,balanced4_rf,0.46,28119,0.3197382165966158,0.33357764719002564,0.043283629779138355
codex-l,balanced4_rf,0.48,29342,0.3173140873562852,0.33048357435758224,0.04150300136693952
codex-l,balanced4_rf,0.5,30564,0.31317491860632396,0.3258135747331151,0.040356539990606954
codex-l,balanced4_rf,0.52,31787,0.3103487078741532,0.3224968201414884,0.039143427889705595
codex-l,balanced4_rf,0.54,33010,0.3084200583550346,0.3202716031061093,0.038426634163436724
codex-l,balanced4_rf,0.56,34232,0.3053850028811983,0.31687438400261664,0.03762261084539231
codex-l,balanced4_rf,0.58,35455,0.3012321349404989,0.31244358841106173,0.03721865023722448
codex-l,balanced4_rf,0.6,36677,0.3017361385732281,0.31259106962883293,0.03597491207693193
codex-l,balanced4_rf,0.62,37900,0.30309125032521933,0.31358658491812613,0.03462763963540749
codex-l,balanced4_rf,0.64,39123,0.30307696580048354,0.31320970307232415,0.03343288476271411
codex-l,balanced4_rf,0.66,40345,0.3033928127957864,0.3131458504621174,0.03214656793104642
codex-l,balanced4_rf,0.68,41568,0.3032531047450418,0.31267150091039186,0.03105787217996836
codex-l,balanced4_rf,0.7,42790,0.30612303337856683,0.3152625027191993,0.029855542850740546
codex-l,balanced4_rf,0.72,44013,0.30745740834810037,0.31639327538364037,0.029063755801333357
codex-l,balanced4_rf,0.74,45235,0.3095407845823312,0.3181957302803508,0.02796059882608959
codex-l,balanced4_rf,0.76,46458,0.3157782922137798,0.32413816820561026,0.02647387802759682
codex-l,balanced4_rf,0.78,47681,0.318892563198246,0.3270397194753034,0.025548279318111877
codex-l,balanced4_rf,0.8,48903,0.32591721467366214,0.33379920696578114,0.02418403182541673
codex-l,balanced4_rf,0.82,50126,0.3329188769441451,0.3405698431142966,0.02298147296536479
codex-l,balanced4_rf,0.84,51348,0.3361662524656687,0.34353040590150064,0.021906284113346608
codex-l,balanced4_rf,0.86,52571,0.33206615259075695,0.33924441168930775,0.02161695506315997
codex-l,balanced4_rf,0.88,53794,0.330007910398086,0.336956655646395,0.02105629904424644
codex-l,balanced4_rf,0.9,55016,0.33565685644413484,0.3423177960097814,0.01984449129450505
codex-l,balanced4_rf,0.92,56239,0.34217944885244006,0.34862423054090647,0.018834508355426216
codex-l,balanced4_rf,0.94,57461,0.34200786653446874,0.3481615162684317,0.017992714016543898
codex-l,balanced4_rf,0.96,58684,0.33769900295831695,0.34368435801966546,0.017723934654575446
codex-l,balanced4_rf,0.98,59906,0.33552324781285103,0.34096366569126574,0.016214727038673882
codex-l,balanced4_rf,1.0,61129,0.32990176871301513,0.334842792661744,0.014977258133547888
codex-m,balanced4_rf,0.02,412,0.12844963968764567,0.18818812824858652,0.46507322796863027
codex-m,balanced4_rf,0.04,824,0.1653155272034613,0.2107073362441058,0.274576803573803
codex-m,balanced4_rf,0.06,1236,0.21161788820612842,0.25318392210449375,0.19642022822700866
codex-m,balanced4_rf,0.08,1648,0.24173676693319854,0.27643473108942945,0.1435361471754082
codex-m,balanced4_rf,0.1,2059,0.2571481642311226,0.28790173705290706,0.11959475936271291
codex-m,balanced4_rf,0.12,2471,0.2594664542511627,0.2862691429890494,0.10329924465665896
codex-m,balanced4_rf,0.14,2883,0.2606059410433972,0.28463381456038434,0.09220002207465372
codex-m,balanced4_rf,0.16,3295,0.2541408334094028,0.27674407056175404,0.08893980888123965
codex-m,balanced4_rf,0.18,3707,0.26182245447006625,0.28215630434575,0.0776627425513976
codex-m,balanced4_rf,0.2,4119,0.26109534713025534,0.27980929491282824,0.0716747655148251
codex-m,balanced4_rf,0.22,4531,0.2651773710771267,0.2820949093516408,0.06379706611388669
codex-m,balanced4_rf,0.24,4943,0.266261675818035,0.2819536039598842,0.05893423487867322
codex-m,balanced4_rf,0.26,5354,0.2675434511582671,0.2819282051918549,0.05376604798701812
codex-m,balanced4_rf,0.28,5766,0.2666233711636455,0.28007908949178395,0.05046713748090648
codex-m,balanced4_rf,0.3,6178,0.2645377749345586,0.2774742764221847,0.04890228433661825
codex-m,balanced4_rf,0.32,6590,0.2670207505504853,0.2795086677532107,0.04676759082198867
codex-m,balanced4_rf,0.34,7002,0.2701653364223186,0.28212757465114746,0.04427747240722857
codex-m,balanced4_rf,0.36,7414,0.27329758752418126,0.28471817499503693,0.041788102025763996
codex-m,balanced4_rf,0.38,7826,0.2684203109181142,0.279426073137744,0.041001972548147636
codex-m,balanced4_rf,0.4,8238,0.2618988475551717,0.27247091827754266,0.04036699978278402
codex-m,balanced4_rf,0.42,8649,0.2632316178361112,0.2731395151199672,0.03763946506617866
codex-m,balanced4_rf,0.44,9061,0.2583560594336941,0.26791215282613945,0.03698807534606274
codex-m,balanced4_rf,0.46,9473,0.26019737200677967,0.26923079595935745,0.034717583359536786
codex-m,balanced4_rf,0.48,9885,0.2567080260346708,0.26532790366347697,0.03357852795627814
codex-m,balanced4_rf,0.5,10297,0.2558332275238977,0.2640050911858198,0.031942151303073985
codex-m,balanced4_rf,0.52,10709,0.25812589081016935,0.2659743498603561,0.030405547562676327
codex-m,balanced4_rf,0.54,11121,0.26320395263994184,0.2707728554031518,0.02875679748458837
codex-m,balanced4_rf,0.56,11533,0.266818495243342,0.2739358381705345,0.026674848460941147
codex-m,balanced4_rf,0.58,11945,0.2734608713911157,0.2803567452947694,0.025217040626594578
codex-m,balanced4_rf,0.6,12356,0.28136331694134376,0.2879425070403062,0.023383254684668175
codex-m,balanced4_rf,0.62,12768,0.2947060608728608,0.30105114009642453,0.021530195900182347
codex-m,balanced4_rf,0.64,13180,0.3058682858044014,0.3119869184471576,0.020004142066134323
codex-m,balanced4_rf,0.66,13592,0.3147275674611287,0.3206121189343164,0.018697286420308545
codex-m,balanced4_rf,0.68,14004,0.31103896528000075,0.3167457231976703,0.018347405163633645
codex-m,balanced4_rf,0.7,14416,0.3174501364626091,0.3229317384922673,0.017267600167826247
codex-m,balanced4_rf,0.72,14828,0.3229885531050779,0.32835965673123374,0.01662939313025258
codex-m,balanced4_rf,0.74,15240,0.32107264761980187,0.3263947911432246,0.01657613491176302
codex-m,balanced4_rf,0.76,15651,0.32555928290743824,0.33074062230354695,0.015915194768326923
codex-m,balanced4_rf,0.78,16063,0.32677946762686017,0.33183890096281365,0.015482714910750373
codex-m,balanced4_rf,0.8,16475,0.33133250861323504,0.33623230338153265,0.014788149791897354
codex-m,balanced4_rf,0.82,16887,0.33180923562697867,0.33655022823443714,0.01428830815543769
