selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_global_rf,FB15k-237,0.2,topk_rule_weight,8164,0.0974344503854056,0.6740943759466291,1.0979194239093852,1.4790970372855698,2.024432172826236,1.0724584266930444
balanced5_global_rf,FB15k-237,0.2,num_neg_dep,8164,0.0,2.0,19.0,65.0,369.0,53.91376776090152
balanced5_global_rf,FB15k-237,0.2,effective_candidates,8164,3.9329494035769232,99.87486552976176,101.24480235675678,105.0097979310543,165.96783336299018,106.20810535166746
balanced5_global_rf,FB15k-237,0.5,synergy_weight_top5_mean,20410,0.0,0.0,0.563486,1.093434,2.364568,0.6346954113506451
balanced5_global_rf,FB15k-237,0.5,max_candidate_dep_score,20410,-9.832437399999929,0.0,0.05716564999999995,0.4056017499999999,6.011376100000017,0.28720278949534533
balanced5_global_rf,FB15k-237,0.5,topk_rule_weight,20410,0.0056276554293131,0.6114176931941773,1.0583500742389402,1.4849546528753823,2.063693184711697,1.0292908725054586
balanced5_global_rf,FB15k-237,0.5,num_neg_dep,20410,0.0,0.0,5.0,29.0,369.0,31.42518373346399
balanced5_global_rf,FB15k-237,0.5,effective_candidates,20410,1.0,99.53099960959506,100.25557254993149,103.51188906858751,165.96783336299018,100.45284455554875
balanced5_global_rf,KG20C,0.1,synergy_weight_top5_mean,745,0.038895,0.713945,0.8110725,1.071518,1.664406,0.9117871270693512
balanced5_global_rf,KG20C,0.1,max_candidate_dep_score,745,1.6739289908183756e-06,0.0018925719734559,0.0027841910910661,0.0111914974527914,0.1593092,0.01692856158314135
balanced5_global_rf,KG20C,0.1,topk_rule_weight,745,0.0520101135123914,0.1318003264154462,0.2231435513142097,0.326943084337242,0.9007865453381898,0.2495484325731496
balanced5_global_rf,KG20C,0.1,num_neg_dep,745,0.0,0.0,0.0,0.0,38.0,0.8416107382550335
balanced5_global_rf,KG20C,0.1,effective_candidates,745,99.77889511889644,99.9804177931397,99.99617286401975,100.93998679926722,113.86146482694386,100.88201113823848
balanced5_global_rf,KG20C,0.2,synergy_weight_top5_mean,1490,0.038895,0.7535415000000001,1.03586,1.333068,1.664406,1.0472427591722593
balanced5_global_rf,KG20C,0.2,max_candidate_dep_score,1490,0.0,0.001180563090887025,0.0024734225102227003,0.0129614629245471,0.1975627999999999,0.016458384043010685
balanced5_global_rf,KG20C,0.2,topk_rule_weight,1490,0.0520101135123914,0.18490441063148466,0.2876820724517809,0.419072439614916,1.120591195386885,0.3291140894789697
balanced5_global_rf,KG20C,0.2,num_neg_dep,1490,0.0,0.0,0.0,3.0,57.0,3.4288590604026847
balanced5_global_rf,KG20C,0.2,effective_candidates,1490,99.42845252576492,99.97584047803124,99.99879749964106,101.49915036562518,113.86146482694386,101.2115377133677
balanced5_global_rf,KG20C,0.5,synergy_weight_top5_mean,3724,0.01357,0.716943,1.039782,1.328878,1.99003,0.9966003890082348
balanced5_global_rf,KG20C,0.5,max_candidate_dep_score,3724,0.0,0.000321035812250625,0.0020403190270232,0.007574193029827925,0.225547,0.014927104266111192
balanced5_global_rf,KG20C,0.5,topk_rule_weight,3724,0.0520101135123914,0.2231435513142097,0.3148205362802837,0.4160030702576832,1.120591195386885,0.3384616908336657
balanced5_global_rf,KG20C,0.5,num_neg_dep,3724,0.0,0.0,0.0,2.0,57.0,2.146348012889366
balanced5_global_rf,KG20C,0.5,effective_candidates,3724,99.17873915811698,99.93961682458155,99.98095770974176,100.89367683005676,113.86146482694386,100.74395060069213
balanced5_global_rf,WN18RR,0.1,synergy_weight_top5_mean,606,0.0,0.33844375,0.458698,0.72011,2.47159,0.5821457524752476
balanced5_global_rf,WN18RR,0.1,max_candidate_dep_score,606,0.0,0.054607175,0.1844086,0.3700891,1.7869029999999992,0.2749321732673268
