dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
KG20C,balanced2_syn_topk_global_rf,0.5,3724,0.152999341809109,0.16637385055159204,0.08741546587285232
KG20C,balanced2_syn_topk_global_rf,0.52,3873,0.15523098065335042,0.16873822082773718,0.0870138172002537
KG20C,balanced2_syn_topk_global_rf,0.54,4022,0.15674410079253515,0.16989379881139258,0.08389277779750204
KG20C,balanced2_syn_topk_global_rf,0.56,4171,0.15748239965386285,0.17011740511954707,0.08023122262205318
KG20C,balanced2_syn_topk_global_rf,0.58,4320,0.15765539060491499,0.1697564422893219,0.07675634583743607
KG20C,balanced2_syn_topk_global_rf,0.6,4469,0.16111776111302717,0.17249169314734206,0.0705939056981797
KG20C,balanced2_syn_topk_global_rf,0.62,4618,0.16367236249086295,0.17467528301476726,0.06722528077712897
KG20C,balanced2_syn_topk_global_rf,0.64,4767,0.16455454009656012,0.17565147720317548,0.06743622570427843
KG20C,balanced2_syn_topk_global_rf,0.66,4916,0.16330418509902175,0.1740460333221223,0.06577815636866302
KG20C,balanced2_syn_topk_global_rf,0.68,5065,0.1637208129716056,0.17500489319589588,0.06892269846135757
KG20C,balanced2_syn_topk_global_rf,0.7,5214,0.16190646352747642,0.17299385455638008,0.06848022486157301
KG20C,balanced2_syn_topk_global_rf,0.72,5363,0.16133580863911132,0.17177587877113595,0.06471018566856301
KG20C,balanced2_syn_topk_global_rf,0.74,5512,0.16517815044522327,0.17528622780582406,0.06119500268864475
KG20C,balanced2_syn_topk_global_rf,0.76,5660,0.16755386535809236,0.17750827624143203,0.059410213318954685
KG20C,balanced2_syn_topk_global_rf,0.78,5809,0.16932577215058994,0.1792619414809384,0.058680785589518614
KG20C,balanced2_syn_topk_global_rf,0.8,5958,0.17395016835772753,0.18387064941398243,0.057030591863834745
KG20C,balanced2_syn_topk_global_rf,0.82,6107,0.18337252717607685,0.19305716335341927,0.05281399742090631
KG20C,balanced2_syn_topk_global_rf,0.84,6256,0.1828182266320522,0.19219378222207223,0.051283483943259656
KG20C,balanced2_syn_topk_global_rf,0.86,6405,0.18520028591794868,0.19424273898567715,0.04882526516041463
KG20C,balanced2_syn_topk_global_rf,0.88,6554,0.18730784118724406,0.19612523205110738,0.04707432859176963
KG20C,balanced2_syn_topk_global_rf,0.9,6703,0.18916775360706337,0.19792457855742995,0.0462913196535395
KG20C,balanced2_syn_topk_global_rf,0.92,6852,0.19547781192326327,0.20398227557669926,0.043506030529820494
KG20C,balanced2_syn_topk_global_rf,0.94,7001,0.20337013791433373,0.21158158570000063,0.04037686097811388
KG20C,balanced2_syn_topk_global_rf,0.96,7150,0.2133267300081612,0.2213647293863283,0.03767928837543999
KG20C,balanced2_syn_topk_global_rf,0.98,7299,0.222319422068449,0.2300460484188857,0.03475461693156867
KG20C,balanced2_syn_topk_global_rf,1.0,7448,0.22638074035722044,0.23398674950607826,0.033598304947920044
WN18RR,balanced2_syn_topk_global_rf,0.02,121,0.5144208683156218,0.5464965637237789,0.062353021395074926
WN18RR,balanced2_syn_topk_global_rf,0.04,242,0.5045910922688838,0.529501516782897,0.049367547100374054
WN18RR,balanced2_syn_topk_global_rf,0.06,363,0.45679372286756803,0.47640764672576974,0.04293825172349863
WN18RR,balanced2_syn_topk_global_rf,0.08,484,0.42434274555204743,0.43938683753904334,0.03545269041285093
WN18RR,balanced2_syn_topk_global_rf,0.1,606,0.40815454984128446,0.4178457175269339,0.023743867830011922
WN18RR,balanced2_syn_topk_global_rf,0.12,727,0.417397210487227,0.4259342318899581,0.020452991031650214
WN18RR,balanced2_syn_topk_global_rf,0.14,848,0.4604553819051477,0.4677939617549489,0.01593765680278869
WN18RR,balanced2_syn_topk_global_rf,0.16,969,0.4644839881789953,0.47091516735829014,0.013845857646263005
WN18RR,balanced2_syn_topk_global_rf,0.18,1090,0.42560445633215616,0.4313862497305592,0.01358489863623702
WN18RR,balanced2_syn_topk_global_rf,0.2,1211,0.40193401475758767,0.40763455351633954,0.014182772667772126
WN18RR,balanced2_syn_topk_global_rf,0.22,1332,0.38042198598534366,0.38576025340463566,0.014032489224998779
WN18RR,balanced2_syn_topk_global_rf,0.24,1453,0.3599768980460818,0.36503997987927655,0.014065018785029526
WN18RR,balanced2_syn_topk_global_rf,0.26,1574,0.34187273299623167,0.3466502675915275,0.013974599709736246
WN18RR,balanced2_syn_topk_global_rf,0.28,1695,0.3288576192179046,0.33338184675702565,0.013757405256051847
WN18RR,balanced2_syn_topk_global_rf,0.3,1816,0.3147400873745479,0.31910358865695276,0.013863824334560126
WN18RR,balanced2_syn_topk_global_rf,0.32,1938,0.29997959627456916,0.3041039950596022,0.013748931048156887
WN18RR,balanced2_syn_topk_global_rf,0.34,2059,0.2890378040567981,0.2929630025651444,0.013580225331268458
WN18RR,balanced2_syn_topk_global_rf,0.36,2180,0.2820187628240768,0.285838606442242,0.0135446435546136
WN18RR,balanced2_syn_topk_global_rf,0.38,2301,0.27204822155541925,0.2753519596748965,0.01214394308695832
WN18RR,balanced2_syn_topk_global_rf,0.4,2422,0.27025494612638984,0.2734168192960325,0.011699594086851395
WN18RR,balanced2_syn_topk_global_rf,0.42,2543,0.2718990438098276,0.275059373797267,0.01162317433396276
WN18RR,balanced2_syn_topk_global_rf,0.44,2664,0.26899038704199885,0.27211622897010057,0.011620645490255654
WN18RR,balanced2_syn_topk_global_rf,0.46,2785,0.26778199978569067,0.27103249565319454,0.012138589860801963
WN18RR,balanced2_syn_topk_global_rf,0.48,2906,0.2674402052567486,0.2706047477748015,0.01183271047453327
WN18RR,balanced2_syn_topk_global_rf,0.5,3028,0.2733196923021109,0.27637878696483387,0.011192368310372736
WN18RR,balanced2_syn_topk_global_rf,0.52,3149,0.27948301677189996,0.2825058045732682,0.010815640378732727
WN18RR,balanced2_syn_topk_global_rf,0.54,3270,0.2864812714043416,0.2895268494753565,0.010630984902033402
WN18RR,balanced2_syn_topk_global_rf,0.56,3391,0.2875112329365671,0.2905533964676676,0.01058102495693336
WN18RR,balanced2_syn_topk_global_rf,0.58,3512,0.29208068663356057,0.2951656798929734,0.010562126838886687
WN18RR,balanced2_syn_topk_global_rf,0.6,3633,0.29728790074403216,0.30033815249109524,0.01026026198654284
WN18RR,balanced2_syn_topk_global_rf,0.62,3754,0.3120374273644864,0.31501194468963106,0.009532565853615171
WN18RR,balanced2_syn_topk_global_rf,0.64,3875,0.32929645939422053,0.3322129686118407,0.00885678887342256
WN18RR,balanced2_syn_topk_global_rf,0.66,3996,0.3437008816922295,0.3466104190045673,0.008465318151098522
WN18RR,balanced2_syn_topk_global_rf,0.68,4117,0.3600748347415193,0.36294744501755516,0.007977814606505262
WN18RR,balanced2_syn_topk_global_rf,0.7,4238,0.37360141565175176,0.37644097709520796,0.007600510395557647
WN18RR,balanced2_syn_topk_global_rf,0.72,4360,0.38288804944020527,0.3856579155678762,0.007234140975986403
WN18RR,balanced2_syn_topk_global_rf,0.74,4481,0.39540177521193115,0.39811825042383364,0.006870164430714754
WN18RR,balanced2_syn_topk_global_rf,0.76,4602,0.40636822755138885,0.40906589726420006,0.006638485811418571
WN18RR,balanced2_syn_topk_global_rf,0.78,4723,0.41914828638856033,0.42181282399788317,0.006357028516759122
WN18RR,balanced2_syn_topk_global_rf,0.8,4844,0.4324015272520635,0.43491128897518694,0.005804238803394535
WN18RR,balanced2_syn_topk_global_rf,0.82,4965,0.4422228697949553,0.44469006673499095,0.005579080388084856
WN18RR,balanced2_syn_topk_global_rf,0.84,5086,0.4541347729918076,0.4565545782793775,0.005328385826146809
WN18RR,balanced2_syn_topk_global_rf,0.86,5207,0.466798389570786,0.46918116597462217,0.005104508621006865
WN18RR,balanced2_syn_topk_global_rf,0.88,5328,0.47890148544071176,0.48123014849153284,0.004862509559096617
WN18RR,balanced2_syn_topk_global_rf,0.9,5450,0.48362242750500234,0.4860169946497633,0.004951315341421347
WN18RR,balanced2_syn_topk_global_rf,0.92,5571,0.48828451242828386,0.49066378057102233,0.004872708599554354
WN18RR,balanced2_syn_topk_global_rf,0.94,5692,0.49820116805867365,0.5005423838135579,0.004699338148899113
WN18RR,balanced2_syn_topk_global_rf,0.96,5813,0.5048633845932365,0.5071712871875568,0.004571340811692526
WN18RR,balanced2_syn_topk_global_rf,0.98,5934,0.5115770275192434,0.5137723839543152,0.004291350699849872
WN18RR,balanced2_syn_topk_global_rf,1.0,6055,0.5112021246888968,0.5133269561687425,0.0041565388272568615
YAGO3-10,balanced2_syn_topk_global_rf,0.02,200,0.6091868887616271,0.7603881671349195,0.24820179350980265
YAGO3-10,balanced2_syn_topk_global_rf,0.04,399,0.5965614355883119,0.7133684165255242,0.1958004221677867
YAGO3-10,balanced2_syn_topk_global_rf,0.06,598,0.6166569688124128,0.7285644549184945,0.18147445300358545
YAGO3-10,balanced2_syn_topk_global_rf,0.08,798,0.5985277808689999,0.7004020759751717,0.17020813128884482
YAGO3-10,balanced2_syn_topk_global_rf,0.1,998,0.6098415429814417,0.6962020760213649,0.14161143010644528
YAGO3-10,balanced2_syn_topk_global_rf,0.12,1197,0.6352330233302342,0.7147359233204341,0.12515548951375788
YAGO3-10,balanced2_syn_topk_global_rf,0.14,1397,0.6441799662944724,0.7192440901993047,0.11652663515232398
YAGO3-10,balanced2_syn_topk_global_rf,0.16,1596,0.6445939788362403,0.7141461510222338,0.10790074755517276
YAGO3-10,balanced2_syn_topk_global_rf,0.18,1796,0.6348997031829849,0.6993143120903901,0.10145635379016738
YAGO3-10,balanced2_syn_topk_global_rf,0.2,1995,0.6271878947622513,0.6860727166866227,0.09388705109924511
YAGO3-10,balanced2_syn_topk_global_rf,0.22,2194,0.62608374905629,0.6801284738514651,0.08632187766674648
YAGO3-10,balanced2_syn_topk_global_rf,0.24,2394,0.6150183103724368,0.6670192298107658,0.08455182319179855
YAGO3-10,balanced2_syn_topk_global_rf,0.26,2594,0.6054208887142652,0.6602360411580008,0.09054057014806127
YAGO3-10,balanced2_syn_topk_global_rf,0.28,2793,0.6120347106038718,0.6650823943328394,0.08667430590109415
YAGO3-10,balanced2_syn_topk_global_rf,0.3,2992,0.6126906809881921,0.6630584719871387,0.08220753564867311
YAGO3-10,balanced2_syn_topk_global_rf,0.32,3192,0.621890849988638,0.668793536813487,0.07541948370153051
YAGO3-10,balanced2_syn_topk_global_rf,0.34,3392,0.6235757038490941,0.6682680259388646,0.07167104461238938
YAGO3-10,balanced2_syn_topk_global_rf,0.36,3591,0.632431252092755,0.6754692204590933,0.06805161545056948
YAGO3-10,balanced2_syn_topk_global_rf,0.38,3790,0.6361477873726644,0.677691657384709,0.06530537531793312
YAGO3-10,balanced2_syn_topk_global_rf,0.4,3990,0.6411075227369951,0.6811889430150493,0.0625190297361351
YAGO3-10,balanced2_syn_topk_global_rf,0.42,4190,0.6491489660012334,0.6868817477828119,0.05812653760201281
YAGO3-10,balanced2_syn_topk_global_rf,0.44,4389,0.6518982267505987,0.6891262017162716,0.05710703517516302
YAGO3-10,balanced2_syn_topk_global_rf,0.46,4588,0.654414628049285,0.6906511578826436,0.05537243252244295
YAGO3-10,balanced2_syn_topk_global_rf,0.48,4788,0.6530921266528843,0.6881880036480235,0.05373801882286733
YAGO3-10,balanced2_syn_topk_global_rf,0.5,4988,0.6562367126008979,0.6902657057837984,0.051854753825081756
YAGO3-10,balanced2_syn_topk_global_rf,0.52,5187,0.6623142535151885,0.6951453399982189,0.04957025506967683
YAGO3-10,balanced2_syn_topk_global_rf,0.54,5386,0.6618546975166119,0.6946756733755561,0.04958939776675142
YAGO3-10,balanced2_syn_topk_global_rf,0.56,5586,0.6588236229695851,0.6911309676257614,0.04903792688937614
YAGO3-10,balanced2_syn_topk_global_rf,0.58,5786,0.6534077819928116,0.6848602926856794,0.04813611279152763
YAGO3-10,balanced2_syn_topk_global_rf,0.6,5985,0.6526906599173423,0.6835591417574379,0.04729419882307617
YAGO3-10,balanced2_syn_topk_global_rf,0.62,6184,0.6506484947114846,0.6806926212015095,0.04617566433216358
YAGO3-10,balanced2_syn_topk_global_rf,0.64,6384,0.6474462778971453,0.6773147971771759,0.04613281487545384
YAGO3-10,balanced2_syn_topk_global_rf,0.66,6584,0.6464573090113468,0.675335290861335,0.04467113519708277
YAGO3-10,balanced2_syn_topk_global_rf,0.68,6783,0.6491194081935453,0.6769017954367186,0.04280011796364214
YAGO3-10,balanced2_syn_topk_global_rf,0.7,6982,0.6486986089372697,0.6757228398240415,0.04165914727494813
YAGO3-10,balanced2_syn_topk_global_rf,0.72,7182,0.6481205615352419,0.6741668419767035,0.04018740028824919
YAGO3-10,balanced2_syn_topk_global_rf,0.74,7382,0.6422704263364833,0.6674714247233372,0.03923736381667231
YAGO3-10,balanced2_syn_topk_global_rf,0.76,7581,0.6329142096346685,0.657433426747466,0.03874019059700129
YAGO3-10,balanced2_syn_topk_global_rf,0.78,7780,0.6274543027989751,0.6509648505930432,0.037469737141320625
YAGO3-10,balanced2_syn_topk_global_rf,0.8,7980,0.6231275299723155,0.6458076087834137,0.03639717027444744
YAGO3-10,balanced2_syn_topk_global_rf,0.82,8179,0.6256875871333679,0.648026791921436,0.03570344888959154
YAGO3-10,balanced2_syn_topk_global_rf,0.84,8379,0.6244653402315332,0.6462699624912832,0.034917265787186125
YAGO3-10,balanced2_syn_topk_global_rf,0.86,8578,0.6103003065029571,0.6315972797366889,0.03489589142722904
YAGO3-10,balanced2_syn_topk_global_rf,0.88,8778,0.5998826061057856,0.6207843713505612,0.03484309268518726
YAGO3-10,balanced2_syn_topk_global_rf,0.9,8978,0.5907815294306499,0.6112630125619632,0.03466845544587671
YAGO3-10,balanced2_syn_topk_global_rf,0.92,9177,0.5826923349899645,0.6027418977005254,0.034408488848418184
YAGO3-10,balanced2_syn_topk_global_rf,0.94,9376,0.5770486021518815,0.5968806710493489,0.034368108376853224
YAGO3-10,balanced2_syn_topk_global_rf,0.96,9576,0.5705016059533755,0.5899960818225056,0.034170764228704575
YAGO3-10,balanced2_syn_topk_global_rf,0.98,9776,0.5654995481011148,0.5845713670126645,0.03372561300109056
YAGO3-10,balanced2_syn_topk_global_rf,1.0,9975,0.5616723217905851,0.5802260659200453,0.033033039745151926
codex-l,balanced2_syn_topk_global_rf,0.02,1223,0.27973119361448134,0.3378260419664189,0.2076809797337169
codex-l,balanced2_syn_topk_global_rf,0.04,2445,0.3359373191274937,0.37882901222089227,0.12767766678854886
codex-l,balanced2_syn_topk_global_rf,0.06,3668,0.34394750294940046,0.3767110743836944,0.09525747724097866
codex-l,balanced2_syn_topk_global_rf,0.08,4890,0.36869421533573055,0.39647982459189723,0.07536220559051965
codex-l,balanced2_syn_topk_global_rf,0.1,6113,0.3857290680234231,0.40979442496818963,0.0623892751150017
codex-l,balanced2_syn_topk_global_rf,0.12,7335,0.374570950870744,0.3959982260623405,0.05720485035421374
codex-l,balanced2_syn_topk_global_rf,0.14,8558,0.3594682643683,0.3787901346439451,0.053751254814106586
codex-l,balanced2_syn_topk_global_rf,0.16,9781,0.3594216521829365,0.37767767413044206,0.0507927717671659
codex-l,balanced2_syn_topk_global_rf,0.18,11003,0.36707590839346166,0.38500956174038553,0.048855435447703544
codex-l,balanced2_syn_topk_global_rf,0.2,12226,0.3706528347377094,0.3877864377746017,0.046225474166457836
codex-l,balanced2_syn_topk_global_rf,0.22,13448,0.38177969342124557,0.39823922378974763,0.04311263970328838
codex-l,balanced2_syn_topk_global_rf,0.24,14671,0.38914812196014875,0.4040322538110009,0.03824798582061861
codex-l,balanced2_syn_topk_global_rf,0.26,15894,0.3855765391820508,0.3994346889629076,0.035941371874582906
codex-l,balanced2_syn_topk_global_rf,0.28,17116,0.3678128729422835,0.38059305063755045,0.034746412198771504
codex-l,balanced2_syn_topk_global_rf,0.3,18339,0.3475603950689675,0.3594991413644003,0.0343501344365309
codex-l,balanced2_syn_topk_global_rf,0.32,19561,0.3431319690957209,0.35458164090094757,0.03336812898955688
codex-l,balanced2_syn_topk_global_rf,0.34,20784,0.3412306105900855,0.35198481762486533,0.03151595050685141
codex-l,balanced2_syn_topk_global_rf,0.36,22006,0.3389774379326782,0.3492069173240494,0.030177463885967537
codex-l,balanced2_syn_topk_global_rf,0.38,23229,0.343329828850686,0.35319843691014274,0.028743812014506265
codex-l,balanced2_syn_topk_global_rf,0.4,24452,0.34733013688307784,0.35668678842451007,0.026938784020869466
codex-l,balanced2_syn_topk_global_rf,0.42,25674,0.342105663046315,0.35158761475940964,0.027716441840399897
codex-l,balanced2_syn_topk_global_rf,0.44,26897,0.34435401324197074,0.35345154507072696,0.026419125315561676
codex-l,balanced2_syn_topk_global_rf,0.46,28119,0.3541136639024336,0.36297770009974173,0.02503161301268042
codex-l,balanced2_syn_topk_global_rf,0.48,29342,0.365786105317486,0.3742209061785237,0.023059380163488408
codex-l,balanced2_syn_topk_global_rf,0.5,30564,0.36689555561499926,0.3750524430864963,0.02223217846785941
codex-l,balanced2_syn_topk_global_rf,0.52,31787,0.3720721288440325,0.3800257495311675,0.02137655597006316
codex-l,balanced2_syn_topk_global_rf,0.54,33010,0.37110171349097365,0.37902209779529933,0.021342893380410954
codex-l,balanced2_syn_topk_global_rf,0.56,34232,0.3661906114214935,0.3739127526979244,0.021087764228729933
codex-l,balanced2_syn_topk_global_rf,0.58,35455,0.36152276628041324,0.36913795863746723,0.021064212457224007
codex-l,balanced2_syn_topk_global_rf,0.6,36677,0.35617044675498083,0.36373467984881097,0.021237677529808652
codex-l,balanced2_syn_topk_global_rf,0.62,37900,0.35016117455925444,0.3575937283119362,0.021226093275581004
codex-l,balanced2_syn_topk_global_rf,0.64,39123,0.3450689910408274,0.3522059153817228,0.02068260123683796
codex-l,balanced2_syn_topk_global_rf,0.66,40345,0.3399517475951359,0.34702267933728126,0.020799809949988646
codex-l,balanced2_syn_topk_global_rf,0.68,41568,0.3377566733387582,0.34458518104927965,0.02021723995271807
codex-l,balanced2_syn_topk_global_rf,0.7,42790,0.33674134159891017,0.3434869384745448,0.020031983134608078
codex-l,balanced2_syn_topk_global_rf,0.72,44013,0.33372848550340206,0.3403858969953682,0.019948586294406212
codex-l,balanced2_syn_topk_global_rf,0.74,45235,0.3343024523126573,0.34087258780389595,0.019653267410356667
codex-l,balanced2_syn_topk_global_rf,0.76,46458,0.3322341289377006,0.3386578821779436,0.01933501913479696
codex-l,balanced2_syn_topk_global_rf,0.78,47681,0.328209645202276,0.33450188495853467,0.019171404156574257
codex-l,balanced2_syn_topk_global_rf,0.8,48903,0.32827223387348065,0.33441083590283965,0.018699729663169906
codex-l,balanced2_syn_topk_global_rf,0.82,50126,0.33005120936004456,0.3361034005536068,0.01833712776055929
codex-l,balanced2_syn_topk_global_rf,0.84,51348,0.3330611030043691,0.33904120089273243,0.017954957316900888
codex-l,balanced2_syn_topk_global_rf,0.86,52571,0.336182473499898,0.3420652692515231,0.01749881750342608
codex-l,balanced2_syn_topk_global_rf,0.88,53794,0.3393798824109698,0.3451501884497505,0.017002498786280906
codex-l,balanced2_syn_topk_global_rf,0.9,55016,0.3393887650706586,0.34506469076396373,0.016723964601843555
codex-l,balanced2_syn_topk_global_rf,0.92,56239,0.3409771463269752,0.3465338745103095,0.016296482750212782
codex-l,balanced2_syn_topk_global_rf,0.94,57461,0.33940255220677457,0.3448272230716008,0.01598299962553429
