dataset,relation,selected_rules,possible_pairs,observed_pairs,support_qualified_pairs,significant_pairs,significant_pairs_positive,significant_pairs_negative,observed_pairs_over_possible,qualified_pairs_over_observed,significant_pairs_over_qualified,possible_combinations,observed_combinations,support_qualified_combinations,significant_combinations,significant_positive,significant_negative,observed_over_possible,qualified_over_observed,significant_over_qualified
FB15k-237,133,500,124750,63568,37102,7378,2888,4490,0.509563126252505,0.5836584445003775,0.19885720446337124,20708500,3289742,1172144,580,417,163,0.15885950213680372,0.3563027131002978,0.0004948197491093245
FB15k-237,134,500,124750,10748,5411,561,2,559,0.0861563126252505,0.5034425009304057,0.10367769358713731,20708500,97195,30636,345,0,345,0.004693483352246662,0.31520139924893253,0.01126126126126126
FB15k-237,135,500,124750,56853,35815,5137,2158,2979,0.45573547094188377,0.6299579617610328,0.14343152310484433,20708500,3071929,1358048,62,13,49,0.148341453992322,0.44208313408285155,4.565376186997809e-05
FB15k-237,136,500,124750,26006,17129,2645,2406,239,0.20846492985971943,0.6586556948396524,0.1544164866600502,20708500,624438,248475,324,323,1,0.03015370500036217,0.39791780769267726,0.0013039541201328101
FB15k-237,137,500,124750,11615,2054,314,0,314,0.0931062124248497,0.17684029272492466,0.1528724440116845,20708500,47395,5064,0,0,0,0.002288673733008185,0.1068467137883743,0.0
FB15k-237,138,197,19306,8845,6906,198,186,12,0.45814772609551435,0.7807801017524025,0.028670721112076455,1254890,220594,133311,0,0,0,0.1757875192247926,0.6043274069104327,0.0
FB15k-237,139,500,124750,66961,38884,32370,15,32355,0.5367615230460921,0.580696226161497,0.8324760827075404,20708500,4433071,1886125,0,0,0,0.21407011613588622,0.4254669054477133,0.0
FB15k-237,140,249,30876,7157,4503,93,25,68,0.23179816038346937,0.629174235014671,0.020652898067954697,2542124,99989,41371,0,0,0,0.039332857091156845,0.4137555131064417,0.0
FB15k-237,141,500,124750,20619,10049,1881,489,1392,0.16528256513026052,0.48736602163053494,0.18718280425913025,20708500,343044,114883,233,15,218,0.01656537170726996,0.33489290003614697,0.002028150379081326
FB15k-237,142,468,109278,37013,12325,1337,9,1328,0.338704954336646,0.332991111231189,0.10847870182555781,16974516,1005866,167368,175,0,175,0.05925741859149327,0.1663919448515011,0.0010456001147172698
FB15k-237,143,500,124750,39376,28340,3967,2079,1888,0.3156392785571142,0.7197277529459569,0.1399788285109386,20708500,1503356,769311,813,494,319,0.07259608373373252,0.5117290914460714,0.001056789776826277
FB15k-237,144,54,1431,1127,907,137,99,38,0.7875611460517121,0.8047914818101154,0.15104740904079383,24804,13260,8452,0,0,0,0.5345911949685535,0.6374057315233785,0.0
FB15k-237,145,500,124750,56588,42647,5426,3890,1536,0.4536112224448898,0.7536403477769138,0.12723052031795906,20708500,3336374,1968390,631,548,83,0.1611113310959268,0.5899788213191927,0.00032056655439216823
FB15k-237,146,142,10011,0,0,0,0,0,0.0,0.0,0.0,467180,0,0,0,0,0,0.0,0.0,0.0
FB15k-237,147,500,124750,44444,28773,4335,494,3841,0.35626452905811623,0.6473989739897399,0.15066207903242623,20708500,2237672,1039060,469,317,152,0.10805572590965062,0.46434866235980965,0.0004513695070544531
FB15k-237,148,500,124750,13182,3185,800,0,800,0.10566733466933868,0.2416173570019724,0.25117739403453687,20708500,83988,10367,1,0,1,0.004055725909650626,0.12343430013811497,9.645992090286486e-05
FB15k-237,149,110,5995,1705,1174,2,2,0,0.28440366972477066,0.6885630498533725,0.0017035775127768314,215820,18556,7684,0,0,0,0.08597905662125846,0.4140978659193792,0.0
FB15k-237,150,500,124750,11983,6497,283,72,211,0.0960561122244489,0.5421847617458065,0.04355856549176543,20708500,143533,54192,10,8,2,0.006931115242533259,0.3775577741703998,0.00018452908178328905
FB15k-237,151,500,124750,27140,14353,123,1,122,0.21755511022044088,0.5288504053058216,0.008569637009684387,20708500,769619,250987,0,0,0,0.037164401091339304,0.3261185079890179,0.0
FB15k-237,152,500,124750,1874,427,7,0,7,0.015022044088176353,0.22785485592315902,0.01639344262295082,20708500,3266,317,0,0,0,0.00015771301639423425,0.09706062461726883,0.0
FB15k-237,153,327,53301,12785,9593,577,576,1,0.23986416765163882,0.7503324208056316,0.06014802460127176,5774275,317999,236879,1,1,0,0.055071675664910315,0.744904858191378,4.22156459627067e-06
FB15k-237,154,500,124750,24396,13841,1608,127,1481,0.19555911823647296,0.5673471060829645,0.11617657683693375,20708500,556186,202538,326,1,325,0.026857860298911074,0.3641551567281449,0.001609574499600075
FB15k-237,155,435,94395,28607,20191,3721,3658,63,0.30305630594840827,0.7058062711923655,0.18429003021148035,13624345,1027444,469076,157,157,0,0.07541235927305129,0.4565465368428839,0.00033470056025036455
FB15k-237,156,380,72010,28772,14514,3892,0,3892,0.3995556172753784,0.5044487696371472,0.2681548849386799,9073260,842488,298662,24,0,24,0.09285394665203026,0.3545000047478421,8.035839845711875e-05
FB15k-237,157,500,124750,6352,2276,407,0,407,0.050917835671342684,0.3583123425692695,0.17882249560632688,20708500,33385,7410,0,0,0,0.0016121399425356737,0.2219559682492137,0.0
FB15k-237,158,299,44551,11423,8651,672,253,419,0.25640277434849945,0.7573316992033616,0.07767888105421339,4410549,233129,130931,9,3,6,0.05285713864645875,0.5616246798982537,6.873849584895862e-05
FB15k-237,159,235,27495,5130,3735,380,379,1,0.18657937806873978,0.7280701754385965,0.10174029451137885,2135445,73962,40027,0,0,0,0.034635403861958514,0.5411833103485574,0.0
FB15k-237,160,432,93096,20451,11057,286,207,79,0.21967646300592936,0.5406581585252555,0.025865967260558922,13343760,443398,129509,3,3,0,0.03322886502754846,0.29208295932773715,2.3164413284018872e-05
FB15k-237,161,500,124750,50906,21911,4399,0,4399,0.408064128256513,0.4304207755470868,0.20076673816804344,20708500,2067567,515336,51,0,51,0.09984146606465943,0.24924754554507786,9.89645590449726e-05
FB15k-237,162,500,124750,51299,42094,2044,815,1229,0.4112144288577154,0.820561804323671,0.04855798926212762,20708500,2680887,1806692,109,3,106,0.12945829007412415,0.6739157599704874,6.033125734768295e-05
FB15k-237,163,500,124750,17273,11905,135,36,99,0.13846092184368738,0.6892259595901117,0.01133977320453591,20708500,348574,193505,0,0,0,0.01683241181157496,0.5551331998370503,0.0
FB15k-237,164,110,5995,1407,1062,17,10,7,0.23469557964970808,0.7547974413646056,0.0160075329566855,215820,9254,5405,0,0,0,0.042878324529700675,0.5840717527555651,0.0
FB15k-237,165,116,6670,3539,2679,89,20,69,0.5305847076461769,0.7569935009889799,0.033221351250466595,253460,55954,28327,0,0,0,0.22076067229543123,0.506255138149194,0.0
FB15k-237,166,500,124750,70600,51067,30360,45,30315,0.565931863727455,0.723328611898017,0.5945130906456224,20708500,5512579,2807420,10756,3,10753,0.26619885554241013,0.5092752412255679,0.0038312756908478246
FB15k-237,167,153,11628,10805,9084,7793,0,7793,0.9292225662194702,0.840721888014808,0.8578819903126376,585276,452866,293308,0,0,0,0.773764856238766,0.647670613382325,0.0
FB15k-237,168,500,124750,18075,8516,2018,4,2014,0.14488977955911825,0.47114799446749656,0.23696571160169094,20708500,335634,102857,4,0,4,0.016207547625371223,0.3064558417800342,3.8888942901309586e-05
FB15k-237,169,500,124750,3853,1080,53,0,53,0.030885771543086173,0.2803010641058915,0.049074074074074076,20708500,13680,2069,2,0,2,0.0006605983050438225,0.15124269005847954,0.0009666505558240696
FB15k-237,170,500,124750,9792,7627,243,30,213,0.07849298597194389,0.7789011437908496,0.031860495607709455,20708500,91255,55846,247,0,247,0.004406644614530266,0.6119774258944716,0.00442287719800881
FB15k-237,171,500,124750,46227,38641,11410,0,11410,0.37055711422845694,0.8358967702857637,0.29528221319324033,20708500,2404785,1531031,0,0,0,0.11612550402008837,0.6366602419758939,0.0
FB15k-237,172,500,124750,29847,20106,6218,0,6218,0.23925450901803608,0.6736355412604282,0.30926091713916243,20708500,1013922,400742,16,0,16,0.04896163411159669,0.39523947601492027,3.992593738614869e-05
FB15k-237,173,299,44551,19069,13525,1317,1283,34,0.4280263069291374,0.709266348523782,0.09737523105360443,4410549,651807,312895,2,2,0,0.14778364326073692,0.4800424051904935,6.391920612345995e-06
FB15k-237,174,500,124750,13426,3710,303,2,301,0.10762324649298598,0.27632950990615224,0.0816711590296496,20708500,95799,13421,42,0,42,0.00462607141994833,0.1400954080940302,0.0031294240369570078
FB15k-237,175,56,1540,967,701,258,220,38,0.6279220779220779,0.7249224405377456,0.3680456490727532,27720,8757,4567,0,0,0,0.3159090909090909,0.5215256366335503,0.0
FB15k-237,176,500,124750,15281,3127,272,0,272,0.12249298597194389,0.20463320463320464,0.08698433002878157,20708500,103887,9536,1,0,1,0.005016635681000556,0.09179204327779221,0.00010486577181208053
FB15k-237,177,500,124750,41830,26476,3372,16,3356,0.33531062124248495,0.632942863973225,0.12736062849373017,20708500,1645077,738155,47,0,47,0.07943969867445735,0.4487054405356102,6.367226395540232e-05
FB15k-237,178,500,124750,13611,6215,535,0,535,0.1091062124248497,0.4566159723752847,0.08608205953338696,20708500,230734,67176,55,0,55,0.011141994833039574,0.29114044744164275,0.0008187447898058831
FB15k-237,179,181,16290,6464,5151,313,69,244,0.39680785758133824,0.796875,0.0607649000194137,971970,119820,68963,0,0,0,0.12327540973486836,0.5755549991654147,0.0
FB15k-237,180,500,124750,16738,7526,923,0,923,0.13417234468937875,0.4496355598040387,0.12264150943396226,20708500,315962,94794,0,0,0,0.015257599536422242,0.30001709066280124,0.0
FB15k-237,181,14,91,73,66,1,1,0,0.8021978021978022,0.9041095890410958,0.015151515151515152,364,205,164,0,0,0,0.5631868131868132,0.8,0.0
FB15k-237,182,391,76245,27874,20980,2030,12,2018,0.36558462850022955,0.7526727416230179,0.09675881792183032,9886435,1325315,667999,35,0,35,0.13405388292139683,0.5040303625930439,5.239528801689823e-05
FB15k-237,183,500,124750,19922,12138,1765,1707,58,0.1596953907815631,0.6092761770906535,0.14541110561871806,20708500,409238,164596,132,132,0,0.01976183692686578,0.4022011641147694,0.0008019635957131401
FB15k-237,184,418,87153,25143,17130,2102,2028,74,0.2884926508553922,0.6813029471423457,0.1227086981903094,12085216,735418,316685,69,69,0,0.060852698040316365,0.4306190493025735,0.00021788212261395393
FB15k-237,185,500,124750,84080,58104,11782,2802,8980,0.6739879759519039,0.6910561370123691,0.20277433567396394,20708500,7063382,3476338,3525,994,2531,0.3410861240553396,0.4921633857548693,0.001013998063479443
FB15k-237,186,500,124750,31380,23714,3738,3566,172,0.25154308617234467,0.755704270235819,0.15762840516150797,20708500,1043940,605933,61,61,0,0.050411183813409956,0.5804289518554706,0.00010067119632038525
FB15k-237,187,323,52003,22914,18369,1655,1628,27,0.44062842528315677,0.8016496465043205,0.09009744678534487,5564321,1012644,680586,0,0,0,0.18198878173994634,0.6720881178380557,0.0
FB15k-237,188,500,124750,25048,10729,95,4,91,0.20078557114228457,0.4283375918236985,0.008854506477770528,20708500,504463,111861,31,0,31,0.024360190260038148,0.22174272444163398,0.0002771296519787951
FB15k-237,189,333,55278,17208,10326,941,17,924,0.3112992510582872,0.6000697350069735,0.09112918845632384,6099006,414674,142705,0,0,0,0.06799042335751104,0.3441378046368955,0.0
FB15k-237,190,33,528,288,206,26,10,16,0.5454545454545454,0.7152777777777778,0.1262135922330097,5456,1683,851,0,0,0,0.3084677419354839,0.5056446821152704,0.0
FB15k-237,191,500,124750,18047,14062,258,1,257,0.14466533066132264,0.7791876766221533,0.018347319015787227,20708500,342113,197989,6,0,6,0.016520414322621146,0.5787239888574828,3.0304713898246874e-05
FB15k-237,192,43,903,675,429,151,134,17,0.7475083056478405,0.6355555555555555,0.351981351981352,12341,4405,1426,0,0,0,0.3569402803662588,0.32372304199772983,0.0
FB15k-237,193,498,123753,75130,48496,1816,158,1658,0.6070963936227809,0.645494476241182,0.03744638733091389,20460496,5998200,2399424,0,0,0,0.2931600485149529,0.40002400720216064,0.0
FB15k-237,194,86,3655,2548,1944,217,151,66,0.6971272229822162,0.7629513343799058,0.11162551440329219,102340,39648,21072,2,2,0,0.3874145006839945,0.5314769975786925,9.491268033409264e-05
FB15k-237,195,500,124750,68431,35406,32201,0,32201,0.5485450901803607,0.5173970861159416,0.9094786194430322,20708500,4647100,1698282,0,0,0,0.22440543738078567,0.3654498504443632,0.0
FB15k-237,196,24,276,181,104,7,5,2,0.6557971014492754,0.574585635359116,0.0673076923076923,2024,625,194,0,0,0,0.30879446640316205,0.3104,0.0
FB15k-237,197,306,46665,16674,15502,6554,0,6554,0.3573127611700418,0.9297109271920355,0.4227841568829828,4728720,543445,445172,0,0,0,0.11492433470368303,0.8191666129967154,0.0
FB15k-237,198,372,69006,34825,25622,4605,783,3822,0.5046662609048489,0.7357358219669777,0.17972835844196394,8510740,1632333,885916,166,122,44,0.19179683552781543,0.5427299454216756,0.00018737668131064346
FB15k-237,199,27,351,193,152,10,7,3,0.5498575498575499,0.7875647668393783,0.06578947368421052,2925,660,305,0,0,0,0.22564102564102564,0.4621212121212121,0.0
FB15k-237,200,239,28441,14893,7584,1537,0,1537,0.5236454414401744,0.5092325253474786,0.20266350210970463,2246839,431930,108105,1,0,1,0.1922389632724018,0.2502836107702637,9.250265945145923e-06
FB15k-237,201,133,8778,8464,7703,393,190,203,0.9642287537024379,0.9100897920604915,0.05101908347397118,383306,330724,250971,2,2,0,0.8628197836715313,0.7588533036610587,7.969048216726235e-06
FB15k-237,202,121,7260,2042,1368,29,10,19,0.281267217630854,0.6699314397649363,0.021198830409356724,287980,20847,8176,0,0,0,0.07239044378081812,0.39219072288578694,0.0
FB15k-237,203,500,124750,24194,18104,1298,19,1279,0.19393987975951904,0.7482846986856245,0.07169686257180734,20708500,597189,310526,0,0,0,0.02883786850810054,0.519979436995658,0.0
FB15k-237,204,78,3003,1513,1439,548,0,548,0.5038295038295039,0.9510905485789821,0.38082001389854064,76076,15927,13291,270,0,270,0.20935643304064358,0.834494882903246,0.02031449853284177
FB15k-237,205,411,84255,53509,42709,6235,2028,4207,0.635083971277669,0.7981647947074324,0.14598796506591116,11486765,4195190,2751852,135,134,1,0.365219450384856,0.6559540807448531,4.905787084479834e-05
FB15k-237,206,500,124750,65225,36256,30294,4,30290,0.5228456913827655,0.5558604829436565,0.8355582524271845,20708500,4234803,1765398,0,0,0,0.20449588333293092,0.41687842386056684,0.0
FB15k-237,207,113,6328,1760,1279,48,48,0,0.2781289506953224,0.7267045454545454,0.03752931978107897,234136,15445,10406,0,0,0,0.06596593432876618,0.673745548721269,0.0
FB15k-237,208,334,55611,47514,39471,26272,75,26197,0.8543993094891299,0.8307235762091173,0.6656025943097464,6154284,3899956,2626286,0,0,0,0.633697762404205,0.673414264160929,0.0
FB15k-237,209,67,2211,2006,1490,131,0,131,0.9072817729534147,0.7427716849451645,0.08791946308724832,47905,34124,16248,0,0,0,0.7123264794906586,0.47614582112296333,0.0
FB15k-237,210,166,13695,5241,4765,423,0,423,0.3826944140197152,0.9091776378553711,0.08877229800629591,748660,128098,99671,0,0,0,0.17110303742686933,0.7780839669627941,0.0
FB15k-237,211,153,11628,5316,3219,298,11,287,0.45717234262125905,0.6055304740406321,0.0925753339546443,585276,90527,30988,0,0,0,0.15467403413090577,0.3423067151236648,0.0
FB15k-237,212,242,29161,14711,8222,1042,36,1006,0.504475155173005,0.5589015022772076,0.1267331549501338,2332880,467988,150646,0,0,0,0.20060526045060184,0.321901416275631,0.0
FB15k-237,213,362,65341,55317,46375,32337,53,32284,0.8465894308320963,0.838349874360504,0.6972938005390835,7840920,4803441,3186887,0,0,0,0.6126119128877734,0.6634591743710394,0.0
FB15k-237,214,108,5778,2616,1771,64,37,27,0.45275181723779856,0.6769877675840978,0.03613777526821005,204156,35497,15743,0,0,0,0.17387194106467604,0.44350226779727864,0.0
FB15k-237,215,158,12403,6470,3916,647,7,640,0.5216479883899057,0.6052550231839258,0.16521961184882533,644956,132235,46614,0,0,0,0.20502949038384014,0.35250879116724015,0.0
FB15k-237,216,78,3003,911,396,9,0,9,0.30336330336330336,0.43468715697036225,0.022727272727272728,76076,3953,829,0,0,0,0.0519611966980388,0.2097141411586137,0.0
FB15k-237,217,282,39621,19740,14243,3247,0,3247,0.498220640569395,0.7215298885511652,0.22797163518921576,3697960,723163,335475,727,0,727,0.19555728023018096,0.4638995634455856,0.0021670765332737164
FB15k-237,218,500,124750,20805,11711,1170,4,1166,0.16677354709418837,0.5628935352078828,0.09990607121509691,20708500,427848,167168,0,0,0,0.020660501726344253,0.39071819898655596,0.0
FB15k-237,219,500,124750,54296,29769,20374,10,20364,0.4352384769539078,0.5482724325917194,0.6844032382679969,20708500,2732516,1080682,0,0,0,0.13195142091411738,0.395489724488347,0.0
FB15k-237,220,198,19503,8699,7507,2641,0,2641,0.44603394349587244,0.8629727554891367,0.35180498201678434,1274196,208873,146178,0,0,0,0.163925330168985,0.6998415304993943,0.0
FB15k-237,221,500,124750,52927,35508,2322,361,1961,0.42426452905811624,0.6708863151132692,0.06539371409259885,20708500,2615613,1056960,0,0,0,0.12630625105632953,0.40409647757523764,0.0
FB15k-237,222,500,124750,24424,23096,205,116,89,0.19578356713426853,0.9456272518833934,0.008875995843436093,20708500,808828,698294,0,0,0,0.03905777820701644,0.8633405371723036,0.0
FB15k-237,223,215,23005,10511,7525,583,517,66,0.4569006737665725,0.7159166587384644,0.0774750830564784,1633355,266494,126708,1,1,0,0.1631574275035127,0.4754628622032766,7.892161505193042e-06
FB15k-237,224,126,7875,1772,1035,1,0,1,0.225015873015873,0.5840857787810384,0.000966183574879227,325500,16359,5299,0,0,0,0.050258064516129033,0.32391955498502356,0.0
FB15k-237,225,191,18145,9999,7806,1785,6,1779,0.5510608983190962,0.7806780678067807,0.22867025365103766,1143135,280550,166943,0,0,0,0.24542158187790594,0.5950561397255392,0.0
FB15k-237,226,267,35511,17389,17233,8,8,0,0.4896792543155642,0.9910288113174995,0.00046422561364823305,3136805,892741,858983,0,0,0,0.28460200745663183,0.9621861211706418,0.0
FB15k-237,227,93,4278,1008,766,20,15,5,0.23562412342215988,0.7599206349206349,0.02610966057441253,129766,5313,3112,0,0,0,0.04094292803970223,0.585733107472238,0.0
FB15k-237,228,15,105,38,37,0,0,0,0.3619047619047619,0.9736842105263158,0.0,455,66,52,0,0,0,0.14505494505494507,0.7878787878787878,0.0
FB15k-237,229,72,2556,630,358,2,0,2,0.24647887323943662,0.5682539682539682,0.00558659217877095,59640,2546,853,0,0,0,0.042689470154258884,0.3350353495679497,0.0
FB15k-237,230,159,12561,10152,6312,486,396,90,0.8082159063768808,0.6217494089834515,0.07699619771863118,657359,324359,119200,4,4,0,0.49342748787192386,0.36749404209533265,3.355704697986577e-05
FB15k-237,231,500,124750,37995,7030,1142,0,1142,0.30456913827655313,0.18502434530859324,0.1624466571834993,20708500,696245,55331,0,0,0,0.03362121834029505,0.07947058865772824,0.0
FB15k-237,232,145,10440,9214,6708,1001,10,991,0.8825670498084291,0.7280225743433905,0.14922480620155038,497640,327881,166681,0,0,0,0.6588718752511856,0.5083582153281221,0.0
FB15k-237,233,268,35778,14457,8238,606,0,606,0.4040751299681368,0.569827765096493,0.07356154406409322,3172316,401225,118981,0,0,0,0.12647699661698267,0.296544332980248,0.0
FB15k-237,234,500,124750,68071,40493,34858,7,34851,0.5456593186372746,0.5948641859235211,0.8608401452102833,20708500,4363496,1860904,0,0,0,0.21071038462467104,0.4264708848134615,0.0
FB15k-237,235,500,124750,51944,35925,2540,5,2535,0.41638476953907816,0.6916101955952564,0.07070285316631872,20708500,2621629,1267494,0,0,0,0.1265967597846295,0.48347573207345507,0.0
FB15k-237,236,249,30876,17693,12588,945,598,347,0.5730340717709548,0.7114678121290906,0.07507149666348904,2542124,689826,314586,2,2,0,0.27135812415130023,0.4560367396995764,6.357562002123425e-06
KG20C,0,500,124750,425,413,15,15,0,0.003406813627254509,0.971764705882353,0.03631961259079903,20708500,207,201,0,0,0,9.995895405268368e-06,0.9710144927536232,0.0
KG20C,1,500,124750,114,113,7,7,0,0.0009138276553106213,0.9912280701754386,0.061946902654867256,20708500,15,15,0,0,0,7.243402467585774e-07,1.0,0.0
KG20C,2,500,124750,459,453,6,6,0,0.00367935871743487,0.9869281045751634,0.013245033112582781,20708500,151,149,0,0,0,7.291691817369679e-06,0.9867549668874173,0.0
KG20C,3,500,124750,97,66,0,0,0,0.0007775551102204409,0.6804123711340206,0.0,20708500,14,5,0,0,0,6.760508969746723e-07,0.35714285714285715,0.0
KG20C,4,500,124750,775,493,6,0,6,0.006212424849699399,0.6361290322580645,0.012170385395537525,20708500,476,226,0,0,0,2.2985730497138857e-05,0.47478991596638653,0.0
WN18RR,0,500,124750,2333,2226,322,299,23,0.018701402805611222,0.9541363051864552,0.14465408805031446,20708500,7384,7158,14,11,3,0.0003565685588043557,0.9693932827735645,0.0019558535903883767
WN18RR,1,500,124750,576,576,38,34,4,0.004617234468937876,1.0,0.06597222222222222,20708500,474,474,1,1,0,2.2889151797571045e-05,1.0,0.002109704641350211
WN18RR,2,500,124750,1054,986,301,7,294,0.008448897795591182,0.9354838709677419,0.3052738336713996,20708500,1319,1245,0,0,0,6.369365236497091e-05,0.9438968915845337,0.0
WN18RR,3,500,124750,4705,4678,517,463,54,0.037715430861723444,0.9942614240170032,0.11051731509191963,20708500,38916,38868,27,27,0,0.0018792283361904532,0.9987665741597287,0.0006946588453226305
WN18RR,4,500,124750,2336,2308,272,195,77,0.01872545090180361,0.988013698630137,0.11785095320623917,20708500,9630,9581,17,15,2,0.00046502643841900667,0.9949117341640706,0.0017743450579271475
WN18RR,5,500,124750,7353,6467,631,521,110,0.05894188376753507,0.8795049639602883,0.0975722900881398,20708500,59064,50815,14,3,11,0.0028521621556365745,0.8603379385073818,0.00027550920003935846
WN18RR,6,500,124750,1556,1519,107,83,24,0.012472945891783566,0.9762210796915167,0.07044107965766952,20708500,3507,3481,6,1,5,0.00016935074969215538,0.99258625605931,0.0017236426314277506
WN18RR,7,307,46971,3730,3578,139,36,103,0.07941070021928424,0.9592493297587131,0.038848518725545,4775385,22247,21426,13,0,13,0.004658681970144816,0.9630961477952084,0.0006067394754037151
WN18RR,8,439,96141,4564,4395,150,83,67,0.0474719422514848,0.9629710780017529,0.034129692832764506,14004539,25540,25015,5,0,5,0.0018236944464933833,0.9794440093970243,0.0001998800719568259
WN18RR,9,500,124750,15660,15657,1923,1638,285,0.1255310621242485,0.999808429118774,0.12282046369036213,20708500,299469,299468,33,11,22,0.014461163290436294,0.9999966607562052,0.00011019541319940695
WN18RR,10,6,15,7,7,5,0,5,0.4666666666666667,1.0,0.7142857142857143,20,2,2,0,0,0,0.1,1.0,0.0
YAGO3-10,0,500,124750,1072,379,87,59,28,0.008593186372745492,0.353544776119403,0.22955145118733508,20708500,972,213,0,0,0,4.6937247989955815e-05,0.2191358024691358,0.0
YAGO3-10,1,500,124750,56,8,0,0,0,0.00044889779559118237,0.14285714285714285,0.0,20708500,2,0,0,0,0,9.657869956781032e-08,0.0,0.0
YAGO3-10,2,500,124750,34,5,0,0,0,0.0002725450901803607,0.14705882352941177,0.0,20708500,0,0,0,0,0,0.0,0.0,0.0
YAGO3-10,3,500,124750,6719,3107,722,677,45,0.053859719438877754,0.46242000297663344,0.23237850016092693,20708500,34087,8851,19,19,0,0.0016460390660839753,0.2596591075776689,0.0021466500960343462
YAGO3-10,4,500,124750,912,298,29,24,5,0.00731062124248497,0.3267543859649123,0.09731543624161074,20708500,625,118,0,0,0,3.0180843614940724e-05,0.1888,0.0
YAGO3-10,5,500,124750,8186,4170,543,438,105,0.0656192384769539,0.5094063034449059,0.1302158273381295,20708500,54071,18039,24,17,7,0.002611053432165536,0.33361691109837066,0.0013304506901712955
YAGO3-10,6,500,124750,805,525,13,7,6,0.006452905811623246,0.6521739130434783,0.024761904761904763,20708500,454,100,0,0,0,2.192336480189294e-05,0.22026431718061673,0.0
YAGO3-10,7,500,124750,1635,224,171,0,171,0.0131062124248497,0.13700305810397553,0.7633928571428571,20708500,615,24,0,0,0,2.9697950117101674e-05,0.03902439024390244,0.0
YAGO3-10,8,500,124750,3291,1264,64,35,29,0.02638076152304609,0.38407778790641145,0.05063291139240506,20708500,8120,1779,1,0,1,0.0003921095202453099,0.21908866995073892,0.0005621135469364812
YAGO3-10,9,500,124750,3003,465,36,0,36,0.024072144288577155,0.15484515484515485,0.07741935483870968,20708500,3995,221,1,0,1,0.00019291595238670112,0.05531914893617021,0.004524886877828055
YAGO3-10,10,500,124750,535,61,3,0,3,0.004288577154308617,0.11401869158878504,0.04918032786885246,20708500,94,3,0,0,0,4.539198879687085e-06,0.031914893617021274,0.0
YAGO3-10,11,64,2016,895,705,326,213,113,0.4439484126984127,0.7877094972067039,0.4624113475177305,41664,5771,3114,19,13,6,0.1385128648233487,0.5395945243458673,0.0061014771997430954
YAGO3-10,12,500,124750,4646,2120,102,22,80,0.03724248496993988,0.45630650021523894,0.048113207547169815,20708500,18594,5058,50,0,50,0.0008978921698819326,0.27202323330106487,0.009885330170027679
YAGO3-10,13,245,29890,6693,4801,528,8,520,0.22392104382736702,0.7173165994322427,0.10997708810664444,2421090,95567,48517,11,0,11,0.03947271683415321,0.5076752435464125,0.00022672465321433725
YAGO3-10,14,500,124750,573,103,2,1,1,0.004593186372745491,0.17975567190226877,0.019417475728155338,20708500,133,11,0,0,0,6.422483521259387e-06,0.08270676691729323,0.0
YAGO3-10,15,500,124750,1487,314,9,7,2,0.011919839679358717,0.21116341627437793,0.028662420382165606,20708500,1395,65,0,0,0,6.73636429485477e-05,0.04659498207885305,0.0
YAGO3-10,16,500,124750,6548,3299,227,161,66,0.05248897795591182,0.5038179596823458,0.06880872991815702,20708500,36988,11616,1,0,1,0.0017861264698070842,0.314047799286255,8.608815426997245e-05
YAGO3-10,17,500,124750,3386,2461,387,340,47,0.027142284569138277,0.7268163024217366,0.1572531491263714,20708500,11471,6788,15,15,0,0.000553927131371176,0.5917531165547903,0.00220978196817914
YAGO3-10,18,487,118341,3116,2196,336,324,12,0.026330688434270454,0.7047496790757382,0.15300546448087432,19131795,9734,5558,7,7,0,0.0005087865513925902,0.5709882884733922,0.0012594458438287153
YAGO3-10,19,500,124750,2966,2159,522,494,28,0.02377555110220441,0.7279163857046528,0.24177860120426123,20708500,8631,4811,31,31,0,0.00041678537798488544,0.5574093384312362,0.006443566826023696
YAGO3-10,20,63,1953,396,224,17,16,1,0.20276497695852536,0.5656565656565656,0.07589285714285714,39711,961,294,0,0,0,0.02419984387197502,0.3059313215400624,0.0
YAGO3-10,21,491,120295,22778,16346,2200,2,2198,0.18935117835321502,0.7176222670998331,0.13458950201884254,19608085,523383,265798,117,0,117,0.026692203751666723,0.5078460706595361,0.0004401838990511592
YAGO3-10,22,500,124750,19829,12383,3933,2933,1000,0.1589498997995992,0.624489384235211,0.3176128563352984,20708500,339899,147573,503,119,384,0.01641350170219958,0.434167208494288,0.003408482581502036
YAGO3-10,23,500,124750,3013,2106,515,484,31,0.024152304609218436,0.6989711251244607,0.24453941120607786,20708500,8854,4837,4,4,0,0.00042755390298669627,0.5463067540094872,0.0008269588587967748
YAGO3-10,24,77,2926,589,413,19,0,19,0.2012987012987013,0.7011884550084889,0.04600484261501211,73150,2339,1131,0,0,0,0.03197539302802461,0.483539974348012,0.0
YAGO3-10,25,500,124750,15980,7124,1969,1434,535,0.12809619238476955,0.4458072590738423,0.27638966872543513,20708500,162889,42367,139,48,91,0.007865803896950527,0.26009736691857643,0.0032808553827271226
YAGO3-10,26,351,61425,9685,5780,1500,872,628,0.15767195767195769,0.5967991739803821,0.25951557093425603,7145775,103488,38795,474,157,317,0.01448240393799133,0.37487438157081016,0.012218069338832323
YAGO3-10,27,152,11476,1326,905,107,54,53,0.11554548623213663,0.6825037707390649,0.11823204419889503,573800,5786,2456,4,4,0,0.01008365284071105,0.4244728655375043,0.0016286644951140066
