selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_rf,YAGO3-10,0.1,max_candidate_dep_score,998,-1.8850924,0.14798689999999987,0.1713285999999996,0.5383777999999999,3.698019,0.16021695581162324
balanced5_rf,YAGO3-10,0.1,topk_rule_weight,998,0.1628493879126535,1.170455764584632,1.961492268802556,2.378302309152158,3.634291263829534,1.7652038013012883
balanced5_rf,YAGO3-10,0.1,num_neg_dep,998,0.0,21.0,47.0,72.75,197.0,49.52204408817635
balanced5_rf,YAGO3-10,0.1,effective_candidates,998,97.64650209267192,99.6000074176236,99.98849644157606,100.56868172094252,102.88463494370544,100.04309878542513
balanced5_rf,YAGO3-10,0.2,synergy_weight_top5_mean,1995,0.271622,2.127252,2.876924,2.931678,3.270886,2.477753121553884
balanced5_rf,YAGO3-10,0.2,max_candidate_dep_score,1995,-1.8852439,0.1499067000000004,0.1718691999999997,0.5383247000000007,3.698019,0.21859113002506264
balanced5_rf,YAGO3-10,0.2,topk_rule_weight,1995,0.1411864187689795,1.0529469493643568,1.961492268802556,2.288486168614544,3.634291263829534,1.7038530489577137
balanced5_rf,YAGO3-10,0.2,num_neg_dep,1995,0.0,12.0,35.0,63.0,239.0,41.75889724310777
balanced5_rf,YAGO3-10,0.2,effective_candidates,1995,96.77128020015272,99.23067573917326,99.94834883043504,100.20901372233644,102.88463494370544,99.82459323709418
balanced5_rf,YAGO3-10,0.5,synergy_weight_top5_mean,4988,0.203966,2.127252,2.858084,2.920498,3.665204,2.387040196103983
balanced5_rf,YAGO3-10,0.5,max_candidate_dep_score,4988,-1.8852595,0.14756559999999988,0.1716975,0.5236410249999999,3.698019,0.2085827363271852
balanced5_rf,YAGO3-10,0.5,topk_rule_weight,4988,0.0574811885313467,1.0414418186188787,1.587609879714929,1.961492268802556,3.634291263829534,1.5397926293558308
balanced5_rf,YAGO3-10,0.5,num_neg_dep,4988,0.0,5.0,19.0,45.0,299.0,29.834001603849238
balanced5_rf,YAGO3-10,0.5,effective_candidates,4988,96.55502534546014,99.50924294698208,99.84733932024628,99.98290585168891,102.88463494370544,99.75515096666952
balanced5_rf,codex-l,0.1,synergy_weight_top5_mean,6113,1.603072,2.37418,2.61117,2.886936,3.200884,2.6133545067888106
balanced5_rf,codex-l,0.1,max_candidate_dep_score,6113,-0.100005168593087,-0.0214314683840297,-0.0069917141586681,-1.4324433227295138e-05,0.0089985627920968,-0.01775890603843571
balanced5_rf,codex-l,0.1,topk_rule_weight,6113,0.2317396048433911,1.372688709064112,1.897119984885881,2.21890427695158,2.3208385333033963,1.7153089190244124
balanced5_rf,codex-l,0.1,num_neg_dep,6113,0.0,15.0,31.0,51.0,221.0,44.86684115818747
balanced5_rf,codex-l,0.1,effective_candidates,6113,98.72422641853711,112.875244635654,130.764641360309,150.66568614541163,155.80334202823315,130.76147021238984
balanced5_rf,codex-l,0.2,synergy_weight_top5_mean,12226,0.23836,2.223074,2.476246,2.699946,3.302986,2.4458541364305577
balanced5_rf,codex-l,0.2,max_candidate_dep_score,12226,-0.100005168593087,-0.0098161197338018,-0.0008913997988909,7.259392379432016e-05,0.1214148999999999,-0.010361397138799074
balanced5_rf,codex-l,0.2,topk_rule_weight,12226,0.2005356686217778,0.6931471805599453,1.2856508353402032,1.9096672009379696,2.3208385333033963,1.3081536894379913
balanced5_rf,codex-l,0.2,num_neg_dep,12226,0.0,10.0,17.0,37.0,221.0,30.07279568133486
balanced5_rf,codex-l,0.2,effective_candidates,12226,63.985067786904565,99.99260189394128,106.1147378837508,135.81167467719777,166.29066320963844,118.24019755164703
balanced5_rf,codex-l,0.5,synergy_weight_top5_mean,30564,0.0,0.0,2.0333680000000003,2.483062,3.4980320000000003,1.4674802733226455
balanced5_rf,codex-l,0.5,max_candidate_dep_score,30564,-0.100005168593087,-0.0018179069781123,0.0,2.5547202349787128e-05,0.2762396960501557,-0.0011882255491571438
balanced5_rf,codex-l,0.5,topk_rule_weight,30564,0.0494327567537849,0.6034591324776977,1.0255101641247482,1.7795738246863697,2.350013786565157,1.159761491478743
balanced5_rf,codex-l,0.5,num_neg_dep,30564,0.0,0.0,5.0,21.0,221.0,16.035041224970552
balanced5_rf,codex-l,0.5,effective_candidates,30564,12.97741089862519,99.95447319560533,100.72686188583408,117.10506509229108,172.70000922856434,111.31869653295027
balanced5_rf,codex-m,0.1,synergy_weight_top5_mean,2059,0.0,0.0,0.195192,0.7597700000000001,2.203292,0.5288178963898333
balanced5_rf,codex-m,0.1,max_candidate_dep_score,2059,-0.0422010623516184,0.0,0.0012613313125184,0.0531414080585469,0.3123671001251914,0.03356790050853408
balanced5_rf,codex-m,0.1,topk_rule_weight,2059,0.0024968801985871,0.0804138251999313,0.4054651081081643,1.568615917913845,2.3078344488801887,0.7845181227427876
balanced5_rf,codex-m,0.1,num_neg_dep,2059,0.0,0.0,0.0,8.0,166.0,21.32491500728509
