selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_global_rf,WN18RR,0.5,num_neg_dep,3028,0.0,0.0,0.0,0.0,8.0,0.20640686922060766
balanced5_global_rf,WN18RR,0.5,effective_candidates,3028,4.998148757122112,99.99634750702147,99.99994971137872,99.99999783131804,105.28136606051277,99.15427545832739
balanced5_global_rf,YAGO3-10,0.1,synergy_weight_top5_mean,998,0.769338,2.858084,2.920498,2.931678,3.665204,2.797463205577822
balanced5_global_rf,YAGO3-10,0.1,max_candidate_dep_score,998,-1.8851501,0.0,0.1721489999999996,0.5385287,3.8681697,0.17518286142284567
balanced5_global_rf,YAGO3-10,0.1,topk_rule_weight,998,0.2105048507075632,1.2232768028409045,2.03688192726104,2.443002428622963,3.2685314153140608,1.875296241244819
balanced5_global_rf,YAGO3-10,0.1,num_neg_dep,998,0.0,19.0,45.0,70.0,187.0,46.98697394789579
balanced5_global_rf,YAGO3-10,0.1,effective_candidates,998,96.55502534546014,99.83579506968495,99.99301777096775,100.63797039511756,102.95723798178535,100.1585703588549
balanced5_global_rf,YAGO3-10,0.2,synergy_weight_top5_mean,1995,0.29298,2.127252,2.920498,2.931678,3.665204,2.674362572347535
balanced5_global_rf,YAGO3-10,0.2,max_candidate_dep_score,1995,-1.8852595,0.1484949000000001,0.1720541999999998,0.5385034999999997,3.8681697,0.232000413283208
balanced5_global_rf,YAGO3-10,0.2,topk_rule_weight,1995,0.0627778110835172,1.3445965079378186,1.961492268802556,2.3383584932014427,3.634291263829534,1.8482568378527635
balanced5_global_rf,YAGO3-10,0.2,num_neg_dep,1995,0.0,16.0,39.0,65.0,188.0,43.29172932330827
balanced5_global_rf,YAGO3-10,0.2,effective_candidates,1995,42.48621758668938,99.25792498865954,99.90101428356678,100.26654468325374,102.96346730469146,99.80621433569758
balanced5_global_rf,YAGO3-10,0.5,synergy_weight_top5_mean,4988,0.29298,2.127252,2.858084,2.920498,3.665204,2.512256172781342
balanced5_global_rf,YAGO3-10,0.5,max_candidate_dep_score,4988,-1.8852595,0.1561055,0.1718351999999995,0.5379465000000003,3.8681697,0.25247527864875696
balanced5_global_rf,YAGO3-10,0.5,topk_rule_weight,4988,0.0574811885313467,1.2511277026521475,1.6823566109666523,2.014903020542265,3.634291263829534,1.6785174061234902
balanced5_global_rf,YAGO3-10,0.5,num_neg_dep,4988,0.0,7.0,22.0,48.0,299.0,32.28187650360866
balanced5_global_rf,YAGO3-10,0.5,effective_candidates,4988,32.708591184685524,99.45269689086705,99.7832890695859,99.96634484628237,107.08458135553025,99.7446573969178
balanced5_global_rf,codex-l,0.1,synergy_weight_top5_mean,6113,1.69575,2.461762,2.630558,2.886936,3.200884,2.644494860461312
balanced5_global_rf,codex-l,0.1,max_candidate_dep_score,6113,-0.100005168593087,-0.0343659897779879,-0.0069917141586681,-0.0011388588467082,0.0089985627920968,-0.01946645801139227
balanced5_global_rf,codex-l,0.1,topk_rule_weight,6113,0.317804252567853,1.520772275348444,1.9096672009379696,2.21890427695158,2.3208385333033963,1.8104531395849186
balanced5_global_rf,codex-l,0.1,num_neg_dep,6113,0.0,15.0,31.0,51.0,221.0,44.7771961393751
balanced5_global_rf,codex-l,0.1,effective_candidates,6113,99.93476792432372,117.10506509229108,135.81167467719777,150.66568614541163,166.29066320963844,134.71657674776807
balanced5_global_rf,codex-l,0.2,synergy_weight_top5_mean,12226,1.23667,2.248484,2.4965960000000003,2.699946,3.4980320000000003,2.496234593325699
balanced5_global_rf,codex-l,0.2,max_candidate_dep_score,12226,-0.100005168593087,-0.0098161197338018,-0.0008176672628281,0.0,0.1849091228952477,-0.010271029823949817
balanced5_global_rf,codex-l,0.2,topk_rule_weight,12226,0.2271987709496258,0.7198280831177908,1.3545456628053103,1.9096672009379696,2.3208385333033963,1.3382000864725752
